listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,score_risco_bruto,status_operacional
RRC0207,Florianopolis-Ribeirao-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Ribeirão da Ilha",3,380,1578.04,35,1970.51,2025-10,0.5357,0.4665,15,31,126.0,125.4,10,2025-10-17,0.8,378.0,392.47,berlinda,10,4.0,2832.04,2249.8078,6.244035554247378,35.656836461126005,Média,,🟢 Abaixo viável
RVP0502,Joao_Pessoa-Aeroclube-apartamento-JR-2Q,Carteira 2,PB,"João Pessoa, PB","João Pessoa, PB, Aeroclube",1,223,2615.36,7,3113.13,2025-10,0.8333,0.4778,25,31,128.76,173.5,2,2025-10-17,0.84,128.76,497.77,berlinda,2,3.0,2962.36,2904.5151,9.24718798551083,61.66219839142091,Alta,,🟠 Abaixo precisa esforço
BTI003,Ubatuba-Praia_Grande-apartamento-SIM-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",0,603,2896.51,42,3216.75,2025-10,0.6774,0.3849,21,31,170.67,141.0,6,2025-10-17,0.9,0.0,320.2399999999998,berlinda,6,3.0,3742.51,3469.5904,4.679033185668761,21.447721179624665,Média,,🟢 Abaixo viável
SKL1307,Penha-Praia-apartamento-SUP-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",7,127,3044.22,20,3503.28,2025-10,0.5833,0.3065,14,31,294.93,198.5,4,2025-10-17,0.87,2064.51,459.0600000000004,berlinda,4,3.0,3838.22,3507.3602,8.670294695257024,57.9088471849866,Alta,,🟢 Abaixo viável
SPJ0305,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,485,4379.74,16,4455.71,2025-10,0.871,0.5519,27,31,210.63,130.0,3,2025-10-17,0.98,0.0,75.97000000000025,berlinda,3,1.0,4769.74,4719.429999999999,2.2165042159386568,3.753351206434316,Baixa,,🟢 Abaixo viável
TXP2206,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,747,2013.74,152,2199.8,2025-10,0.4194,0.4678,13,31,173.69,144.85,13,2025-10-17,0.92,0.0,186.06000000000017,berlinda,13,2.0,3896.79,2803.49117,6.125736657877994,34.584450402144775,Média,,🟢 Abaixo viável
AAR0203,Florianopolis-Campeche_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,41,3481.86,66,3578.96,2025-10,0.8387,0.5376,26,31,163.62,153.33,3,2025-10-17,0.97,0.0,97.09999999999991,berlinda,3,1.0,3941.8500000000004,3867.653613,4.15996350895232,16.890080428954423,Baixa,,🟢 Abaixo viável
BCL402,Ilheus-Pontal-apartamento-TOP-1Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Pontal",0,630,2454.15,24,2882.61,2025-10,0.4516,0.4257,14,31,209.29,182.33,9,2025-10-17,0.85,0.0,428.46000000000004,berlinda,9,3.0,4095.12,3195.2120520000003,9.03360863939277,60.58981233243968,Alta,,🟢 Abaixo viável
BSO0204,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,167,2974.91,12,3016.83,2025-10,0.7742,0.4947,24,31,145.38,139.75,4,2025-10-17,0.99,0.0,41.92000000000007,berlinda,4,1.0,3533.91,3407.6877999999997,1.9418793899556852,2.4128686327077746,Baixa,,🟢 Abaixo viável
CRM0201,Florianopolis-Canto_da_Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canto da Lagoa",4,198,3330.86,14,3850.93,2025-10,0.6296,0.426,17,31,241.24,199.57,7,2025-10-17,0.86,964.96,520.0699999999997,berlinda,7,3.0,4727.85,4210.404904,8.984009048896409,59.78552278820375,Alta,,🟢 Abaixo viável
EAA805,Maceio-Jatiuca-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",2,555,2750.21,73,2929.16,2025-10,0.5862,0.6109,17,31,177.18,130.56,9,2025-10-17,0.94,354.36,178.94999999999982,berlinda,9,2.0,3925.25,3439.018448,3.9881249231861653,14.745308310991955,Baixa,,🟢 Abaixo viável
IAA1004,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",2,567,4232.91,52,4736.44,2025-10,0.8276,0.674,24,31,209.87,225.0,4,2025-10-17,0.89,419.74,503.52999999999975,berlinda,4,3.0,5132.91,4977.75,7.973235172407965,51.742627345844504,Alta,,🟢 Abaixo viável
BLB1502,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,653,2864.32,204,3099.8,2025-10,0.5484,0.5207,17,31,177.9,163.0,7,2025-10-17,0.92,0.0,235.48000000000002,berlinda,7,2.0,4005.32,3490.0444,6.191244596425575,35.388739946380696,Média,,🟢 Abaixo viável
BMR0004,Porto_Seguro-Pataxos-casa-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Loteamento Village I",0,351,2958.86,15,3086.66,2025-10,0.4516,0.5344,14,31,261.64,176.14,7,2025-10-17,0.96,0.0,127.79999999999973,berlinda,7,1.0,4191.84,3515.673768,7.292896528934173,44.23592493297587,Média,,🟢 Abaixo viável
CAS0031,Florianopolis-Estreito-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Coqueiros",4,223,2359.62,12,2426.31,2025-10,0.6296,0.3833,17,31,162.76,159.0,9,2025-10-17,0.97,651.04,66.69000000000005,berlinda,9,1.0,3790.62,3260.5776,4.370303052783861,18.766756032171582,Baixa,,🟢 Abaixo viável
NWT0504,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,194,4736.55,26,4859.73,2025-10,0.6129,0.6467,19,31,288.3,280.0,8,2025-10-17,0.97,0.0,123.17999999999938,berlinda,8,1.0,6976.55,6109.446,7.097184411479615,43.16353887399464,Média,,🟢 Abaixo viável
TPS104,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,974,2764.16,26,3037.54,2025-10,0.8065,0.6099,25,31,149.68,153.0,2,2025-10-17,0.91,0.0,273.3800000000001,berlinda,2,2.0,3070.16,3010.9489999999996,6.885035258794948,41.55495978552279,Média,,🟠 Abaixo precisa esforço
RBH806,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,848,2900.94,113,3457.96,2025-10,0.6667,0.4929,20,31,162.25,151.8,5,2025-10-17,0.84,162.25,557.02,berlinda,5,4.0,3659.94,3406.9653,6.1131155363277765,34.316353887399465,Média,,🟠 Abaixo precisa esforço
VLP0111,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Centro",0,70,4736.11,30,5586.73,2025-10,0.6129,0.4208,19,31,297.89,286.0,9,2025-10-17,0.85,0.0,850.6199999999999,berlinda,9,3.0,7310.11,6313.714599999999,14.515188670295503,87.93565683646113,Crítico,,🟢 Abaixo viável
ARK0201,Brasilia-Asa_Sul-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,106,3474.95,23,3303.53,2025-10,0.5806,0.6547,18,31,236.33,229.57,7,2025-10-17,1.05,0.0,-171.41999999999962,berlinda,7,-0.0,5081.94,4407.9683939999995,,53.960396039603964,Risco Médio,116.66666666666657,🟡 Acima com risco
NWT0907,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,190,5009.86,26,4859.73,2025-10,0.7667,0.6467,23,31,254.57,263.25,4,2025-10-17,1.03,254.57,-150.1300000000001,berlinda,4,-0.0,6062.86,5817.1951,,47.524752475247524,Risco Baixo,99.99999999999991,🟡 Acima com risco
TCO0815,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",1,390,1856.38,74,1785.91,2025-10,0.6,0.4699,18,31,122.83,120.0,7,2025-10-17,1.04,122.83,-70.47000000000003,berlinda,7,-0.0,2696.38,2360.38,,59.65346534653465,Risco Médio,139.9999999999999,🟡 Acima com risco
THO2707,Goiania-Leste-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,566,2311.63,76,2212.32,2025-10,0.4839,0.442,15,31,181.8,161.4,10,2025-10-17,1.04,0.0,-99.30999999999995,berlinda,10,-0.0,3925.63,3092.6446,,74.75247524752476,Risco Médio,199.99999999999983,🟡 Acima com risco
BSO0205,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,167,3001.82,12,3016.83,2025-10,0.7742,0.4947,24,31,177.54,127.0,6,2025-10-17,1.0,0.0,15.009999999999764,berlinda,6,1.0,3763.82,3591.7604,,96.53465346534654,Risco Alto,599.9999999999995,🟡 Acima com risco
NWT1012,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,154,4964.2,26,4859.73,2025-10,0.6667,0.6467,20,31,329.85,280.0,4,2025-10-17,1.02,329.85,-104.47000000000025,berlinda,4,-0.0,6084.2,5710.9039999999995,,58.415841584158414,Risco Médio,133.33333333333323,🟡 Acima com risco
CBU203,Florianopolis-Novo_Campeche-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",4,364,4405.34,28,4088.38,2025-10,0.9259,0.3641,25,31,221.24,,0,2025-10-17,1.08,884.96,-316.96000000000004,berlinda,0,0.0,,,,2.9702970297029703,Sem Risco,0.0,🟡 Acima sem ação
CNA010,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,8641.96,25,8435.16,2025-10,0.5161,0.4339,16,31,668.44,560.5,6,2025-10-17,1.02,0.0,-206.79999999999927,berlinda,6,-0.0,12004.96,10377.604299999999,,74.75247524752476,Risco Médio,199.99999999999983,🟡 Acima com risco
MHE0111,Florianopolis-Cachoeira_Bom_Jesus-apartamento-MASTER-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",1,195,5600.44,8,5516.5,2025-10,0.8667,0.3654,26,31,267.73,250.0,3,2025-10-17,1.02,267.73,-83.9399999999996,berlinda,3,-0.0,6350.44,6250.465,,47.524752475247524,Risco Baixo,99.99999999999991,🟡 Acima com risco
NWT1223,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",4,294,4975.03,26,4859.73,2025-10,0.7407,0.6467,20,31,371.25,280.0,2,2025-10-17,1.02,1485.0,-115.30000000000018,berlinda,2,-0.0,5535.03,5389.822,,29.7029702970297,Risco Baixo,66.66666666666661,🟡 Acima com risco
CBLS0102,Brasilia-Vila_Planalto-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor de Clubes Esportivos Sul",0,146,5220.03,15,5209.97,2025-10,0.6774,0.5796,21,31,293.14,320.2,5,2025-10-17,1.0,0.0,-10.05999999999949,berlinda,5,-0.0,6821.03,6304.5473999999995,,94.80198019801979,Risco Alto,499.99999999999955,🟡 Acima com risco
SHC0606,Balneario_Picarras-Geral-apartamento-TOP-3Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",0,299,3214.57,14,3125.65,2025-10,0.5806,0.2599,18,31,229.83,204.38,8,2025-10-17,1.03,0.0,-88.92000000000007,berlinda,8,-0.0,4849.610000000001,4163.874224,,74.75247524752476,Risco Médio,199.99999999999983,🟡 Acima com risco
MAL0105,Florianopolis-Santo_Antonio_de_Lisboa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Santo Antonio de Lisboa",0,77,2018.9,13,1946.5,2025-10,0.3226,0.489,10,31,245.6,184.67,12,2025-10-17,1.04,0.0,-72.40000000000009,berlinda,12,-0.0,4234.9400000000005,2733.794504,,81.68316831683168,Risco Alto,239.99999999999977,🟡 Acima com risco
NWT0309,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,316,5278.84,26,4859.73,2025-10,0.6452,0.6467,20,31,308.0,312.83,6,2025-10-17,1.09,0.0,-419.1100000000006,berlinda,6,-1.0,7155.82,6489.867496,,25.99009900990099,Risco Baixo,59.99999999999994,🟡 Acima com risco
GDP0010,Brasilia-Asa_Sul-apartamento-JR-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,159,2875.97,221,2661.84,2025-10,0.5806,0.5977,18,31,198.33,194.29,7,2025-10-17,1.08,0.0,-214.12999999999965,berlinda,7,-1.0,4236.0,3665.6034179999997,,35.64356435643564,Risco Baixo,77.77777777777771,🟡 Acima com risco
IFT1304,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,217,2527.69,16,2483.8,2025-10,0.5484,0.4095,17,31,191.06,300.0,12,2025-10-17,1.02,0.0,-43.88999999999987,berlinda,12,-0.0,6127.6900000000005,4501.93,,92.07920792079209,Risco Alto,399.99999999999966,🟡 Acima com risco
MHF0508,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,357,2349.78,10,2321.09,2025-10,0.3871,0.2572,12,31,236.08,204.2,10,2025-10-17,1.01,0.0,-28.690000000000055,berlinda,10,-0.0,4391.780000000001,3140.2382000000002,,94.80198019801979,Risco Alto,499.99999999999955,🟡 Acima com risco
NWT1001,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,168,5147.95,26,4859.73,2025-10,0.6452,0.6467,20,31,333.6,316.44,9,2025-10-17,1.06,0.0,-288.22000000000025,berlinda,9,-0.0,7995.91,6985.453792,,57.42574257425742,Risco Médio,128.57142857142844,🟡 Acima com risco
SPJ0302,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,487,4515.86,16,4455.71,2025-10,0.9355,0.5519,29,31,203.38,,0,2025-10-17,1.01,0.0,-60.149999999999636,berlinda,0,0.0,,,,2.9702970297029703,Sem Risco,0.0,🟡 Acima sem ação
BFT3207,Goiania-Leste-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",1,741,2361.86,76,2212.32,2025-10,0.6,0.442,18,31,157.33,157.33,12,2025-10-17,1.07,157.33,-149.53999999999996,berlinda,12,-0.0,4249.82,3494.6360000000004,,62.37623762376238,Risco Médio,149.9999999999999,🟡 Acima com risco
JRE1223,Porto_Alegre-Cidade_Baixa-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,261,2324.89,33,2177.7,2025-10,0.5484,0.5136,17,31,164.18,141.86,7,2025-10-17,1.07,0.0,-147.19000000000005,berlinda,7,-1.0,3317.91,2869.462168,,40.099009900990104,Risco Baixo,87.49999999999993,🟡 Acima com risco
MHFA0905,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",3,441,1971.61,9,1819.98,2025-10,0.6071,0.2609,17,31,147.53,137.5,10,2025-10-17,1.08,442.59000000000003,-151.62999999999988,berlinda,10,-1.0,3346.6099999999997,2806.3725,,52.22772277227723,Risco Médio,111.11111111111101,🟡 Acima com risco
RTG101,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1142,2736.18,15,2608.31,2025-10,0.4516,0.43,14,31,245.07,269.91,11,2025-10-17,1.05,0.0,-127.86999999999989,berlinda,11,-0.0,5705.1900000000005,4076.984916,,70.54455445544554,Risco Médio,183.3333333333332,🟡 Acima com risco
BCL0507,Ilheus-Pontal-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Pontal",2,392,2893.88,27,2800.04,2025-10,0.4483,0.3931,13,31,276.54,179.17,12,2025-10-17,1.03,553.08,-93.84000000000015,berlinda,12,-0.0,5043.92,3857.742932,,87.62376237623762,Risco Alto,299.9999999999998,🟡 Acima com risco
IBI307,Florianopolis-Jurere_Internacional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1421,4265.16,40,3894.22,2025-10,0.6774,0.4611,21,31,247.95,209.4,5,2025-10-17,1.1,0.0,-370.94000000000005,berlinda,5,-1.0,5312.16,4974.3978,,20.2970297029703,Risco Baixo,45.45454545454541,🟡 Acima com risco
MHF1105,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,448,2865.57,15,2695.9,2025-10,0.6452,0.4676,20,31,183.8,172.14,7,2025-10-17,1.06,0.0,-169.67000000000007,berlinda,7,-0.0,4070.55,3643.023096,,43.06930693069307,Risco Baixo,99.9999999999999,🟡 Acima com risco
VBM1313,Sao_Paulo-Mariana-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Clementino",0,363,2635.8,163,2574.65,2025-10,0.6452,0.4715,20,31,160.3,130.0,5,2025-10-17,1.02,0.0,-61.15000000000009,berlinda,5,-0.0,3285.8,3055.1800000000003,,65.34653465346535,Risco Médio,166.66666666666654,🟡 Acima com risco
NWT0910,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,190,7497.05,23,6818.59,2025-10,0.5,0.7336,15,31,600.0,600.0,11,2025-10-17,1.1,600.0,-678.46,berlinda,11,-1.0,14097.05,10797.05,,47.524752475247524,Risco Baixo,99.99999999999991,🟡 Acima com risco
PSO0509,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,65,2579.21,18,2402.71,2025-10,0.6129,0.5896,19,31,158.26,163.29,7,2025-10-17,1.07,0.0,-176.5,berlinda,7,-1.0,3722.24,3279.773087,,40.099009900990104,Risco Baixo,87.49999999999993,🟡 Acima com risco
CAV0411,Recife-Boa_Viagem-Bairro-apartamento-JR-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",2,196,2600.87,38,2611.33,2025-10,0.7241,0.688,21,31,155.14,123.14,7,2025-10-17,1.0,310.28,10.460000000000036,berlinda,7,1.0,3462.85,3225.029718,,97.52475247524752,Risco Alto,699.9999999999994,🟡 Acima com risco
JBV165,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,433,6905.49,25,6890.12,2025-10,0.8387,0.5849,26,31,1471.35,284.0,4,2025-10-17,1.0,0.0,-15.36999999999989,berlinda,4,-0.0,8041.49,7858.2532,,92.07920792079209,Risco Alto,399.99999999999966,🟡 Acima com risco
ENE0218,Brasilia-Asa_Norte-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Noroeste",2,415,3472.84,25,3222.49,2025-10,0.5862,0.6465,17,31,242.06,248.71,7,2025-10-17,1.08,484.12,-250.35000000000036,berlinda,7,-1.0,5213.81,4493.396614,,35.64356435643564,Risco Baixo,77.77777777777771,🟡 Acima com risco
SYH334,Joao_Pessoa-Cabo_Branco-apartamento-TOP-1Q,Carteira 2,PB,"João Pessoa, PB","João Pessoa, PB, Cabo Branco",0,272,5463.18,26,5343.08,2025-10,0.8065,0.6722,25,31,302.28,247.83,6,2025-10-17,1.02,0.0,-120.10000000000036,berlinda,6,-0.0,6950.16,6662.429370000001,,74.75247524752476,Risco Médio,199.99999999999983,🟡 Acima com risco
ECP055,Balneario_Camboriu-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,889,3172.2,37,3098.83,2025-10,0.7742,0.4781,24,31,182.08,117.0,2,2025-10-17,1.02,0.0,-73.36999999999989,berlinda,2,-0.0,3406.2,3353.3628,,29.7029702970297,Risco Baixo,66.66666666666661,🟡 Acima com risco
JBV464,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,762,6975.57,25,6890.12,2025-10,0.7419,0.5849,23,31,412.09,283.67,6,2025-10-17,1.01,0.0,-85.44999999999982,berlinda,6,-0.0,8677.59,8238.298638,,87.62376237623762,Risco Alto,299.9999999999998,🟡 Acima com risco
TRS0001,Penha-Beto_Carrero-casa-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",1,133,2198.7,22,2029.23,2025-10,0.5667,0.5185,17,31,162.53,158.78,9,2025-10-17,1.08,162.53,-169.4699999999998,berlinda,9,-1.0,3627.72,3008.5256339999996,,47.524752475247524,Risco Baixo,99.99999999999991,🟡 Acima com risco
GMB0414,Brasilia-Setor_Hoteleiro-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,660,5515.26,19,5511.51,2025-10,0.7742,0.6227,24,31,292.54,301.33,3,2025-10-17,1.0,0.0,-3.75,berlinda,3,-0.0,6419.25,6215.129058,,87.62376237623762,Risco Alto,299.9999999999998,🟡 Acima com risco
MHF0801,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,413,2784.61,15,2695.9,2025-10,0.6452,0.4676,20,31,166.55,164.22,9,2025-10-17,1.03,0.0,-88.71000000000004,berlinda,9,-0.0,4262.59,3738.2026960000003,,79.95049504950495,Risco Médio,224.9999999999998,🟡 Acima com risco
PSOB0807,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,71,2584.84,18,2402.71,2025-10,0.6452,0.5896,20,31,161.6,152.75,4,2025-10-17,1.08,0.0,-182.1300000000001,berlinda,4,-1.0,3195.84,2979.0572,,18.564356435643564,Sem Risco,44.44444444444441,🟡 Acima com risco
ACG302,Florianopolis-Canasvieiras_Perto-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,581,1561.29,20,1518.51,2025-10,0.4516,0.2749,14,31,137.93,153.22,9,2025-10-17,1.03,0.0,-42.77999999999997,berlinda,9,-0.0,2940.27,2184.0373680000002,,79.95049504950495,Risco Médio,224.9999999999998,🟡 Acima com risco
ETPA1103,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, centro",1,215,3268.48,22,2994.77,2025-10,0.7,0.352,21,31,150.12,200.67,3,2025-10-17,1.09,150.12,-273.71000000000004,berlinda,3,-1.0,3870.49,3689.8869999999997,,9.653465346534654,Sem Risco,29.99999999999997,🟡 Acima com risco
HMA0305,Sao_Paulo-Mariana-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Centro",0,405,2626.3,163,2574.65,2025-10,0.6452,0.4715,20,31,168.95,130.0,3,2025-10-17,1.02,0.0,-51.65000000000009,berlinda,3,-0.0,3016.3,2877.9280000000003,,47.524752475247524,Risco Baixo,99.99999999999991,🟡 Acima com risco
MCB1002,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",1,208,1271.54,41,1231.93,2025-10,0.3333,0.1957,10,31,148.3,121.5,8,2025-10-17,1.03,148.3,-39.6099999999999,berlinda,8,-0.0,2243.54,1595.5076,,74.75247524752476,Risco Médio,199.99999999999983,🟡 Acima com risco
ART003,Porto_Seguro-Pataxos-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",0,741,2733.44,57,2529.6,2025-10,0.6452,0.4077,20,31,189.0,159.33,3,2025-10-17,1.08,0.0,-203.84000000000015,berlinda,3,-1.0,3211.4300000000003,3041.839148,,11.633663366336634,Sem Risco,33.33333333333331,🟡 Acima com risco
CEL1804,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,54,2214.98,152,2199.8,2025-10,0.5484,0.4678,17,31,162.82,140.8,5,2025-10-17,1.01,0.0,-15.179999999999836,berlinda,5,-0.0,2918.98,2601.0536,,83.16831683168317,Risco Alto,249.99999999999977,🟡 Acima com risco
LOF1405,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,135,3487.75,383,3478.88,2025-10,0.7097,0.5536,22,31,187.23,170.0,3,2025-10-17,1.0,0.0,-8.86999999999989,berlinda,3,-0.0,3997.75,3849.697,,87.62376237623762,Risco Alto,299.9999999999998,🟡 Acima com risco
NWT0318,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,194,5289.51,26,4859.73,2025-10,0.6774,0.6467,21,31,303.48,311.22,9,2025-10-17,1.09,0.0,-429.78000000000065,berlinda,9,-1.0,8090.490000000001,7186.893852000001,,41.089108910891085,Risco Baixo,89.99999999999991,🟡 Acima com risco
NWT0704,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,155,5020.91,26,4859.73,2025-10,0.6452,0.6467,20,31,299.2,282.43,7,2025-10-17,1.03,0.0,-161.1800000000003,berlinda,7,-0.0,6997.92,6296.476852,,68.31683168316832,Risco Médio,174.99999999999986,🟡 Acima com risco
TPS105,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,1000,3063.56,26,3037.54,2025-10,0.7742,0.6099,24,31,166.33,142.5,4,2025-10-17,1.01,0.0,-26.019999999999982,berlinda,4,-0.0,3633.56,3504.854,,74.75247524752476,Risco Médio,199.99999999999983,🟡 Acima com risco
CSF0202,Salvador-Barra-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,182,4240.54,27,3902.73,2025-10,0.7419,0.5519,23,31,226.43,168.8,5,2025-10-17,1.09,0.0,-337.80999999999995,berlinda,5,-2.0,5084.54,4866.7036,,21.287128712871286,Risco Baixo,49.99999999999996,🟡 Acima com risco
ILC3412,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,309,7072.06,16,6612.72,2025-10,0.3226,0.5488,10,31,791.0,790.0,10,2025-10-17,1.07,0.0,-459.34000000000015,berlinda,10,-0.0,14972.060000000001,9620.6,,55.940594059405946,Risco Médio,124.99999999999989,🟡 Acima com risco
