listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
SJS0003,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,306,2309.97,14,2707.95,2025-11,0.7,0.5707,21,30,140.95,151.29,7,2025-11-11,0.85,0.0,397.98,berlinda,7,3.0,3369.0,3051.2909999999997,7.411559076053843,33.50125944584383,Média,🟢 Abaixo viável,
BSO0203,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,193,2425.25,10,2766.14,2025-11,0.5667,0.5032,17,30,170.12,136.0,11,2025-11-11,0.88,0.0,340.8899999999999,berlinda,11,3.0,3921.25,3273.0332,5.586730968063798,20.40302267002519,Média,🟢 Abaixo viável,
ERE418,Maceio-Cruz_das_Almas-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Cruz das Almas",0,551,2918.74,103,3048.71,2025-11,0.7333,0.6003,22,30,181.95,176.0,1,2025-11-11,0.96,0.0,129.97000000000025,berlinda,1,1.0,3094.74,3047.8008,7.50308163124733,34.76070528967254,Média,🟠 Abaixo precisa esforço,
SSG0207,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",2,920,2283.83,16,2679.84,2025-11,0.4643,0.5048,13,30,214.08,192.92,12,2025-11-11,0.85,428.16,396.0100000000002,berlinda,12,3.0,4598.87,3358.703072,9.502837134555302,49.87405541561713,Média,🟢 Abaixo viável,
VST010,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",3,487,1938.39,41,2231.25,2025-11,0.3333,0.1613,9,30,288.56,172.38,13,2025-11-11,0.87,865.6800000000001,292.8599999999999,berlinda,13,2.0,4179.33,2685.295302,11.312763428571422,60.70528967254408,Alta,🟢 Abaixo viável,
IAA1002,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,598,3199.35,39,3873.53,2025-11,0.5333,0.6083,16,30,232.37,195.2,10,2025-11-11,0.83,0.0,674.1800000000003,berlinda,10,4.0,5151.35,4240.3516,8.493540517305926,41.56171284634761,Média,🟢 Abaixo viável,
NWT1113,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,288,3916.48,40,4657.0,2025-11,0.5,0.5442,15,30,314.4,295.45,11,2025-11-11,0.84,0.0,740.52,berlinda,11,3.0,7166.43,5541.455,15.660055400472409,77.58186397984886,Alta,🟢 Abaixo viável,
SOA0205,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",3,379,2007.25,33,2261.0,2025-11,0.5556,0.4852,15,30,148.67,152.92,12,2025-11-11,0.89,446.01,253.75,berlinda,12,2.0,3842.29,3026.7982239999997,8.581037151702786,42.0654911838791,Média,🟢 Abaixo viável,
TCO0712,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,555,1586.9,72,1793.66,2025-11,0.4667,0.4337,14,30,128.29,120.0,12,2025-11-11,0.88,0.0,206.76,berlinda,12,2.0,3026.9,2258.9480000000003,6.916360960271176,29.72292191435768,Média,🟢 Abaixo viável,
BSO0104,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,198,2601.08,10,2766.14,2025-11,0.6333,0.5032,19,30,179.84,142.82,11,2025-11-11,0.94,0.0,165.05999999999995,berlinda,11,2.0,4172.1,3596.006966,4.261148965706725,11.838790931989925,Baixa,🟢 Abaixo viável,
CGB0035,Ubatuba-Praia_Grande-apartamento-SUP-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",6,60,4543.09,169,4861.87,2025-11,0.6667,0.4121,16,30,316.5,228.0,5,2025-11-11,0.93,1899.0,318.77999999999975,berlinda,5,2.0,5683.09,5303.128000000001,7.474679495749572,34.5088161209068,Média,🟢 Abaixo viável,
DPR0001,Balneario_Camboriu-Sul-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra",0,267,1770.21,33,2053.56,2025-11,0.5667,0.4673,17,30,120.76,111.25,12,2025-11-11,0.86,0.0,283.3499999999999,berlinda,12,3.0,3105.21,2526.7545,5.116754562808,17.884130982367758,Baixa,🟢 Abaixo viável,
EPC025,Florianopolis-Jurere_Longe-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,205,5243.5,23,5861.6,2025-11,0.4667,0.5195,14,30,425.71,315.0,9,2025-11-11,0.89,0.0,618.1000000000004,berlinda,9,2.0,8078.5,6566.5945,16.608221304763212,81.36020151133502,Crítico,🟢 Abaixo viável,
ILC2314,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1522,8752.49,16,9179.91,2025-11,0.5,0.5499,15,30,732.67,570.22,9,2025-11-11,0.95,0.0,427.4200000000001,berlinda,9,1.0,13884.470000000001,11318.48,26.5496537983488,92.9471032745592,Crítico,🟢 Abaixo viável,
PSO0902,Penha-Beto_Carrero-apartamento-TOP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,121,4075.12,16,4132.99,2025-11,0.8,0.6017,24,30,199.46,204.33,6,2025-11-11,0.99,0.0,57.86999999999989,berlinda,6,1.0,5301.1,5055.904,2.8610224317019837,6.297229219143577,Baixa,🟢 Abaixo viável,
SOA0907,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",1,421,2161.21,33,2261.0,2025-11,0.5517,0.4852,16,30,161.19,174.0,12,2025-11-11,0.96,161.19,99.78999999999996,berlinda,12,1.0,4249.21,3313.1596,7.6795488721804475,35.768261964735515,Média,🟢 Abaixo viável,
STU309,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",0,859,2511.48,16,2679.84,2025-11,0.4333,0.5048,13,30,227.15,202.83,12,2025-11-11,0.94,0.0,168.36000000000013,berlinda,12,1.0,4945.4400000000005,3566.114868,12.742722998387976,65.74307304785894,Alta,🟢 Abaixo viável,
MLO0601,Itapema-Meia_Praia-Norte-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,394,2775.22,15,3420.0,2025-11,0.6333,0.4143,19,30,166.53,177.0,10,2025-11-11,0.81,0.0,644.7800000000002,berlinda,10,4.0,4545.219999999999,3896.161,8.342548245614035,40.80604534005038,Média,🟢 Abaixo viável,
GDP0010,Brasilia-Asa_Sul-apartamento-JR-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,190,2794.71,220,2916.77,2025-11,0.5,0.6292,15,30,211.6,204.0,14,2025-11-11,0.96,0.0,122.05999999999995,berlinda,14,1.0,5650.71,4222.71,8.536922691881768,41.81360201511335,Média,🟢 Abaixo viável,
NWT1123,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,121,4459.13,40,4657.0,2025-11,0.5667,0.5442,17,30,301.06,288.56,9,2025-11-11,0.96,0.0,197.8699999999999,berlinda,9,1.0,7056.17,5930.872568,12.26054696156323,63.97984886649874,Alta,🟢 Abaixo viável,
PSO0601,Penha-Beto_Carrero-apartamento-TOP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,89,3706.63,16,4132.99,2025-11,0.6667,0.6017,20,30,214.45,173.78,9,2025-11-11,0.9,0.0,426.3599999999997,berlinda,9,3.0,5270.65,4749.362134,5.975725467518666,24.181360201511335,Média,🟢 Abaixo viável,
SPJ0201,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,516,6075.68,15,6230.75,2025-11,0.7333,0.6136,22,30,332.73,273.0,6,2025-11-11,0.98,0.0,155.0699999999997,berlinda,6,1.0,7713.68,7276.8254,6.794384303655245,29.219143576826195,Média,🟢 Abaixo viável,
SPJ0302,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,518,5692.68,15,6230.75,2025-11,0.7667,0.6136,23,30,324.43,341.6,5,2025-11-11,0.91,0.0,538.0699999999997,berlinda,5,2.0,7400.68,7002.203600000001,14.749806363599882,74.3073047858942,Alta,🟢 Abaixo viável,
THK0502,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, República",0,82,2457.3,467,2800.75,2025-11,0.5667,0.5767,17,30,160.67,130.0,7,2025-11-11,0.88,0.0,343.4499999999998,berlinda,7,3.0,3367.3,2972.9970000000003,5.313874259870865,19.143576826196472,Baixa,🟢 Abaixo viável,
IFT1208,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,53,3101.0,22,3277.09,2025-11,0.5667,0.375,17,30,215.18,183.27,11,2025-11-11,0.95,0.0,176.09000000000015,berlinda,11,1.0,5116.97,4243.450199,9.847765639637615,51.63727959697732,Alta,🟢 Abaixo viável,
NWT1306,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,303,4511.84,40,4657.0,2025-11,0.5714,0.5442,16,30,366.13,328.11,9,2025-11-11,0.97,732.26,145.15999999999985,berlinda,9,1.0,7464.83,6199.178486000001,10.22728099634957,54.91183879093199,Alta,🟢 Abaixo viável,
SLC0201,Florianopolis-Rio_Vermelho-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,318,2216.62,16,2707.95,2025-11,0.7333,0.5031,22,30,124.68,164.5,4,2025-11-11,0.82,0.0,491.3299999999999,berlinda,4,3.0,2874.62,2699.1313999999998,9.9489509284391,52.39294710327456,Alta,🟠 Abaixo precisa esforço,
SMT0713,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Armação",1,274,2142.44,33,2261.0,2025-11,0.5517,0.4852,16,30,164.25,176.9,10,2025-11-11,0.95,164.25,118.55999999999995,berlinda,10,1.0,3911.44,3118.3973,9.276100840336131,48.11083123425693,Média,🟢 Abaixo viável,
ROI009,Imbituba-Praia_do_Rosa-casa-MASTER-3Q,Carteira 6,SC,"Garopaba, SC","Garopaba, SC, Ouvidor",4,400,7446.06,11,8953.9,2025-11,0.3462,0.4502,9,30,1103.56,1000.0,8,2025-11-11,0.83,4414.24,1507.8399999999992,berlinda,8,2.0,15446.060000000001,10215.66,84.20018092674698,99.74811083123426,Crítico,🟢 Abaixo viável,
DPR0003,Balneario_Camboriu-Sul-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra",0,255,1871.94,33,2053.56,2025-11,0.6,0.4673,18,30,117.28,111.5,12,2025-11-11,0.91,0.0,181.6199999999999,berlinda,12,2.0,3209.94,2674.74,4.930615613860804,15.365239294710328,Baixa,🟢 Abaixo viável,
EHI0401,Itajai-Praia_Brava-apartamento-MASTER-2Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava",7,317,5978.38,11,6188.9,2025-11,0.6957,0.4913,16,30,443.25,215.0,5,2025-11-11,0.97,3102.75,210.51999999999953,berlinda,5,1.0,7053.38,6726.2575,7.3133836384494675,32.99748110831234,Média,🟢 Abaixo viável,
MHFA0903,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,360,2745.34,9,3362.19,2025-11,0.5667,0.347,17,30,180.12,171.73,11,2025-11-11,0.82,0.0,616.8499999999999,berlinda,11,4.0,4634.37,3815.853301,7.876685322661715,37.531486146095716,Média,🟢 Abaixo viável,
TCR0913,Aguas_Claras-Geral-apartamento-JR-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Taguatinga Sul",0,67,2145.82,86,2192.65,2025-11,0.5333,0.563,16,30,165.38,162.0,9,2025-11-11,0.98,0.0,46.82999999999993,berlinda,9,1.0,3603.82,2923.3714,3.459950288463725,7.5566750629722925,Baixa,🟢 Abaixo viável,
CUR0905,Florianopolis-Itacorubi-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",4,94,2363.15,12,2579.11,2025-11,0.5,0.4605,13,30,245.69,291.0,9,2025-11-11,0.92,982.76,215.96000000000004,berlinda,9,1.0,4982.15,3672.65,24.36668463152017,91.183879093199,Crítico,🟢 Abaixo viável,
GET0302,Guara-Geral-apartamento-SUP-2Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Zona Industrial",0,215,3274.29,12,3751.69,2025-11,0.4333,0.379,13,30,298.31,332.6,15,2025-11-11,0.87,0.0,477.4000000000001,berlinda,15,2.0,8263.29,5436.0237,21.161561856123516,87.40554156171285,Crítico,🟢 Abaixo viável,
ILC3315,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1244,9162.51,30,11132.4,2025-11,0.5333,0.6976,16,30,820.63,501.71,7,2025-11-11,0.82,0.0,1969.8899999999994,berlinda,7,4.0,12674.48,11035.443601,22.194529299611933,88.66498740554157,Crítico,🟠 Abaixo precisa esforço,
NWT1104,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,10,4077.84,40,4657.0,2025-11,0.6071,0.5442,17,30,318.71,292.0,7,2025-11-11,0.88,637.42,579.1599999999999,berlinda,7,2.0,6121.84,5318.7524,18.15704530813828,83.37531486146096,Crítico,🟢 Abaixo viável,
PSO0809,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,92,1857.18,16,1970.83,2025-11,0.4333,0.3803,13,30,181.15,162.92,13,2025-11-11,0.94,0.0,113.64999999999986,berlinda,13,1.0,3975.1400000000003,2774.892068,9.394954410070874,49.1183879093199,Média,🟢 Abaixo viável,
RTBB1361,Florianopolis-Canasvieiras_Meio-apartamento-SIM-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,738,1513.76,37,1865.72,2025-11,0.3667,0.3944,11,30,153.91,147.8,15,2025-11-11,0.81,0.0,351.96000000000004,berlinda,15,3.0,3730.76,2326.7339,9.293943356988187,48.614609571788414,Média,🟢 Abaixo viável,
SGS0106,Florianopolis-Beira_Mar-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,81,3949.9,21,4741.72,2025-11,0.7,0.566,21,30,227.1,236.0,8,2025-11-11,0.83,0.0,791.8200000000002,berlinda,8,4.0,5837.9,5271.5,9.852412204853934,51.88916876574308,Alta,🟢 Abaixo viável,
EGC001,Urubici-Geral-casa-SUP-1Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Centro",0,772,1279.31,46,1518.27,2025-11,0.2333,0.1598,7,30,196.86,164.5,12,2025-11-11,0.84,0.0,238.96000000000004,berlinda,12,2.0,3253.31,1739.8442,12.945299584395398,67.50629722921914,Alta,🟢 Abaixo viável,
IBY1613,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",0,269,4362.27,105,4638.45,2025-11,0.7,0.6021,21,30,249.95,200.0,9,2025-11-11,0.94,0.0,276.1799999999994,berlinda,9,2.0,6162.27,5622.27,5.954144164537709,23.929471032745592,Média,🟢 Abaixo viável,
MHF1106,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,239,2585.73,17,2947.0,2025-11,0.4333,0.4478,13,30,195.27,222.27,11,2025-11-11,0.88,0.0,361.27,berlinda,11,2.0,5030.700000000001,3645.135501,13.623936698337294,71.78841309823679,Alta,🟢 Abaixo viável,
NXO0603,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Consolação",0,444,3267.4,596,3486.42,2025-11,0.6667,0.5791,20,30,206.4,155.0,8,2025-11-11,0.94,0.0,219.01999999999998,berlinda,8,2.0,4507.4,4094.108,4.868618812420761,14.357682619647354,Baixa,🟢 Abaixo viável,
ONI0002,Barra_Velha-Tabuleiro-casa-JR-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Tabuleiro",0,4,1286.22,13,1430.55,2025-11,0.4333,0.2331,13,30,129.23,180.18,17,2025-11-11,0.9,0.0,144.32999999999993,berlinda,17,1.0,4349.28,2613.4438980000004,18.178588235294107,83.6272040302267,Crítico,🟢 Abaixo viável,
PKS0205,Guara-Geral-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",2,253,3063.29,32,3489.78,2025-11,0.6429,0.5911,18,30,223.56,224.8,10,2025-11-11,0.88,447.12,426.49000000000024,berlinda,10,2.0,5311.29,4508.5292,13.736532388861196,72.544080604534,Alta,🟢 Abaixo viável,
PVG0501,Itajai-Praia_Brava-apartamento-SUP-2Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava de Itajaí",0,316,2182.48,20,2682.44,2025-11,0.2667,0.3736,8,30,325.5,166.0,11,2025-11-11,0.81,0.0,499.96000000000004,berlinda,11,4.0,4008.48,2669.4742,7.734875710174318,36.272040302267,Média,🟠 Abaixo precisa esforço,
APC0207,Florianopolis-Itacorubi-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",0,219,2287.36,25,2556.73,2025-11,0.2667,0.5056,8,30,345.0,333.0,7,2025-11-11,0.89,0.0,269.3699999999999,berlinda,7,1.0,4618.360000000001,2909.0377,35.08395880675706,97.22921914357683,Crítico,🟢 Abaixo viável,
CCB103,Florianopolis-Jurere_Internacional-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1451,6476.58,25,7854.13,2025-11,0.5667,0.5276,17,30,455.82,416.5,8,2025-11-11,0.82,0.0,1377.5500000000002,berlinda,8,4.0,9808.58,8364.8244,18.26267119973823,83.87909319899244,Crítico,🟢 Abaixo viável,
ETPA1103,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, centro",0,246,2618.18,21,3177.66,2025-11,0.4667,0.2879,14,30,153.95,154.43,7,2025-11-11,0.82,0.0,559.48,berlinda,7,4.0,3699.1899999999996,3122.687367,6.797493784734678,29.47103274559194,Média,🟠 Abaixo precisa esforço,
GBA1104,Sao_Paulo-Campo_Belo-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Campo Belo",0,173,2930.05,63,3187.39,2025-11,0.6667,0.6043,20,30,192.65,157.8,5,2025-11-11,0.92,0.0,257.3399999999997,berlinda,5,2.0,3719.05,3456.0763,6.37014171469446,26.448362720403022,Média,🟢 Abaixo viável,
ILC3503,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,808,9991.05,30,11132.4,2025-11,0.5333,0.6976,16,30,822.75,676.63,8,2025-11-11,0.9,0.0,1141.3500000000004,berlinda,8,2.0,15404.09,12877.824231999999,34.685766344184565,96.97732997481108,Crítico,🟢 Abaixo viável,
VLE008,Bombinhas-Mariscal-apartamento-JR-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, mariscal",0,1313,1504.6,20,1629.95,2025-11,0.2333,0.3211,7,30,227.71,199.92,12,2025-11-11,0.92,0.0,125.35000000000014,berlinda,12,1.0,3903.64,2064.2960319999997,15.374687567103301,76.32241813602015,Alta,🟢 Abaixo viável,
VTD0310,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",12,74,2254.2,40,2727.0,2025-11,0.7778,0.4971,14,30,209.5,155.0,2,2025-11-11,0.83,2514.0,472.8000000000002,berlinda,2,4.0,2564.2,2495.3179999999998,6.718371837183721,28.211586901763226,Média,🟠 Abaixo precisa esforço,
ITFA039,Mata_de_Sao_Joao-Praia_Imbassai-apartamento-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Açu da Torre",0,516,3938.83,12,4629.75,2025-11,0.6667,0.4061,20,30,242.0,216.89,9,2025-11-11,0.85,0.0,690.9200000000001,berlinda,9,4.0,5890.84,5240.235067,8.091886106161242,39.042821158690174,Média,🟢 Abaixo viável,
NOA0704,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",0,400,2603.89,158,3146.03,2025-11,0.5,0.5012,15,30,215.27,139.1,10,2025-11-11,0.83,0.0,542.1400000000003,berlinda,10,4.0,3994.89,3299.39,5.992606078136575,24.43324937027708,Média,🟢 Abaixo viável,
RLN0104,Gramado-Geral-apartamento-JR-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Ipê Amarelo",7,304,3720.51,46,4333.51,2025-11,0.6957,0.4798,16,30,317.81,321.14,7,2025-11-11,0.86,2224.67,613.0,berlinda,7,2.0,5968.49,5284.4296859999995,22.713553216676544,89.4206549118388,Crítico,🟢 Abaixo viável,
BCL402,Ilheus-Pontal-apartamento-TOP-1Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Pontal",0,661,1616.61,45,1946.5,2025-11,0.3,0.2992,9,30,209.0,180.08,13,2025-11-11,0.83,0.0,329.8900000000001,berlinda,13,2.0,3957.6499999999996,2318.922,15.259848754174163,76.0705289672544,Alta,🟢 Abaixo viável,
BDR523,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",3,1284,3258.62,25,3319.53,2025-11,0.7407,0.584,20,30,189.7,166.5,4,2025-11-11,0.98,569.0999999999999,60.91000000000031,berlinda,4,1.0,3924.62,3751.9262,3.0551056926733757,6.54911838790932,Baixa,🟢 Abaixo viável,
CAV0411,Recife-Boa_Viagem-Bairro-apartamento-JR-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,227,2469.64,35,2510.99,2025-11,0.8,0.5828,24,30,121.37,116.0,6,2025-11-11,0.98,0.0,41.34999999999991,berlinda,6,1.0,3165.64,3026.44,1.9102425736462467,2.2670025188916876,Baixa,🟢 Abaixo viável,
JBV165,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,464,8341.52,25,9026.89,2025-11,0.6667,0.58,20,30,510.71,661.67,3,2025-11-11,0.92,0.0,685.369999999999,berlinda,3,2.0,10326.53,9664.926167,25.118771132693507,91.68765743073047,Crítico,🟢 Abaixo viável,
SQS0108,Brasilia-Asa_Sul-apartamento-SUP-2Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,38,4732.93,16,5647.14,2025-11,0.7,0.7211,21,30,292.0,372.2,5,2025-11-11,0.84,0.0,914.21,berlinda,5,3.0,6593.93,6035.63,20.08503195127681,86.14609571788414,Crítico,🟢 Abaixo viável,
QSA1405,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Olímpia",0,436,4545.25,105,4638.45,2025-11,0.7667,0.6021,23,30,252.35,206.25,4,2025-11-11,0.98,0.0,93.19999999999982,berlinda,4,1.0,5370.25,5177.7775,4.144164537722723,11.083123425692696,Baixa,🟢 Abaixo viável,
FFS1401,Itapema-Meia_Praia-Sul-apartamento-SUP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,10,2836.41,15,2851.62,2025-11,0.7333,0.4879,22,30,164.36,145.17,6,2025-11-11,0.99,0.0,15.210000000000036,berlinda,6,1.0,3707.43,3475.1289659999998,0.7743092347507751,0.2518891687657431,Baixa,🟢 Abaixo viável,
ILH106,Florianopolis-Canasvieiras_Perto-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",11,799,7375.59,12,7777.73,2025-11,1.0,0.5385,19,30,556.53,,0,2025-11-11,0.95,6121.83,402.1399999999994,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
SOA0908,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,172,2631.61,16,3097.97,2025-11,0.6333,0.5778,19,30,178.58,216.45,11,2025-11-11,0.85,0.0,466.3599999999997,berlinda,11,3.0,5012.5599999999995,4139.4656350000005,10.861265280167325,57.68261964735516,Alta,🟢 Abaixo viável,
BER0202,Maceio-Jatiuca-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",0,38,2497.61,95,3052.92,2025-11,0.5667,0.6196,17,30,174.71,182.63,8,2025-11-11,0.82,0.0,555.31,berlinda,8,4.0,3958.65,3325.581368,8.304857750940082,40.55415617128463,Média,🟢 Abaixo viável,
CPN0303,Florianopolis-Centrao-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,176,4900.67,23,5812.25,2025-11,0.5,0.4569,15,30,429.53,277.77,13,2025-11-11,0.84,0.0,911.5799999999999,berlinda,13,4.0,8511.68,6706.175,10.891202916254464,58.43828715365239,Alta,🟢 Abaixo viável,
OMC1303,Itapema-Praia_Centro-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",0,171,2594.23,17,2868.65,2025-11,0.6333,0.4165,19,30,182.89,182.78,9,2025-11-11,0.9,0.0,274.4200000000001,berlinda,9,2.0,4239.25,3636.021166,8.7425248113224,43.57682619647355,Média,🟢 Abaixo viável,
VAC0201,Barra_Velha-Tabuleiro-apartamento-SUP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajuba",5,436,2040.62,12,2090.05,2025-11,0.6,0.2928,15,30,178.6,157.0,8,2025-11-11,0.98,893.0,49.43000000000029,berlinda,8,1.0,3296.62,2794.22,3.7130738499079183,8.564231738035264,Baixa,🟢 Abaixo viável,
VST028,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",1,176,1945.54,41,2231.25,2025-11,0.3793,0.1613,11,30,208.67,182.0,11,2025-11-11,0.87,208.67,285.71000000000004,berlinda,11,2.0,3947.54,2704.8986,11.652486274509805,61.20906801007556,Alta,🟢 Abaixo viável,
