listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,grupo_criticidade,falta_meta,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,prioridade,status_operacional
RBN1104,Goiania-Sul-apartamento-SUP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",2,505,2287.06,16,2416.72,2025-10,0.3448,0.2754,10,31,224.0,208.88,16,2025-10-06,0.95,berlinda,129.65999999999985,1.0,5629.139999999999,3439.409184,11.206668873514502,59.1324200913242,Média,🟢 Abaixo viável
RFMB0011,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0,294,2687.9,20,2768.16,2025-10,0.4839,0.3821,15,31,205.0,163.94,16,2025-10-06,0.97,berlinda,80.25999999999976,1.0,5310.9400000000005,3957.189056,4.7532745217039345,32.87671232876712,Baixa,🟢 Abaixo viável
RSC0102,Florianopolis-Cachoeira_Bom_Jesus-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,334,2134.9,8,2365.0,2025-10,0.6774,0.1791,21,31,125.05,130.4,10,2025-10-06,0.9,berlinda,230.0999999999999,2.0,3438.9,3018.2296,6.343560253699787,36.5296803652968,Baixa,🟢 Abaixo viável
DLH0205,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",4,369,5025.03,62,4928.6,2025-10,0.5556,0.4141,15,31,404.87,471.0,10,2025-10-06,1.02,berlinda,-96.42999999999938,-0.0,9735.029999999999,7641.906,-9.215300491011584,11.643835616438356,Baixa,🟢 Acima com folga
LDN201,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",13,602,3176.87,80,3073.04,2025-10,0.7778,0.3415,14,31,294.07,240.5,4,2025-10-06,1.03,berlinda,-103.82999999999993,-0.0,4138.87,3925.1135999999997,-8.125867219430917,14.15525114155251,Baixa,🟢 Acima com folga
NWT0612,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,3672.74,30,4057.04,2025-10,0.5484,0.5207,17,31,255.18,267.33,12,2025-10-06,0.91,berlinda,384.3000000000002,2.0,6880.7,5431.985264,12.661314529804985,65.98173515981736,Média,🟢 Abaixo viável
OBP0201,Penha-Beto_Carrero-apartamento-MASTER-2Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",1,21,2267.1,25,2816.05,2025-10,0.3333,0.2538,10,31,276.73,293.5,18,2025-10-06,0.81,berlinda,548.9500000000003,2.0,7550.1,4027.9239,28.606882867846817,94.74885844748859,Crítica,🟢 Abaixo viável
RAP308,Florianopolis-Campeche_Praia-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",3,586,2964.57,18,3055.52,2025-10,0.6071,0.3363,17,31,251.29,207.22,9,2025-10-06,0.97,berlinda,90.94999999999982,1.0,4829.55,4096.799358,6.168069264805978,35.15981735159817,Baixa,🟢 Abaixo viável
CII0601,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",0,404,2609.36,17,2627.78,2025-10,0.8387,0.2051,26,31,179.77,148.2,5,2025-10-06,0.99,berlinda,18.420000000000073,1.0,3350.36,3230.8367,1.0388403899869894,26.71232876712329,Baixa,🟢 Abaixo viável
ILC3208,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",5,1427,6896.62,27,7940.49,2025-10,0.6538,0.6389,17,31,519.88,570.89,9,2025-10-06,0.87,berlinda,1043.87,2.0,12034.630000000001,10255.850938,37.52507366044161,97.94520547945206,Crítica,🟢 Abaixo viável
MHF0704,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,440,2089.82,8,2301.25,2025-10,0.4194,0.3219,13,31,180.77,172.87,15,2025-10-06,0.91,berlinda,211.42999999999984,2.0,4682.870000000001,3177.3451700000005,7.9413153938077095,43.60730593607306,Baixa,🟢 Abaixo viável
BDR523,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1253,2168.14,19,2222.75,2025-10,0.6129,0.4709,19,31,150.37,172.58,12,2025-10-06,0.98,berlinda,54.61000000000013,1.0,4239.1,3437.431384,4.24006019570353,32.19178082191781,Baixa,🟢 Abaixo viável
CEE202,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Foguete",12,1268,2706.98,80,3073.04,2025-10,0.4737,0.3415,9,31,345.11,232.6,10,2025-10-06,0.88,berlinda,366.05999999999995,2.0,5032.98,3808.8062,13.85363613880717,71.68949771689498,Média,🟢 Abaixo viável
SQS0108,Brasilia-Asa_Sul-apartamento-SUP-2Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",3,7,3295.74,111,3464.77,2025-10,0.75,0.4422,21,31,204.9,234.2,5,2025-10-06,0.95,berlinda,169.0300000000002,1.0,4466.74,4173.99,11.425527812812986,60.73059360730594,Média,🟢 Abaixo viável
TPS207,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,999,2180.11,23,2723.4,2025-10,0.6129,0.4492,19,31,150.47,183.3,10,2025-10-06,0.8,berlinda,543.29,3.0,4013.11,3303.5557,12.188815084086068,63.926940639269404,Média,🟢 Abaixo viável
BLB0507,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,41,2252.27,184,2585.81,2025-10,0.5484,0.3877,17,31,185.53,161.23,13,2025-10-06,0.87,berlinda,333.53999999999996,3.0,4348.26,3401.710916,6.932277081456101,38.58447488584475,Baixa,🟢 Abaixo viável
EATNR0205,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",0,141,2049.53,513,2208.72,2025-10,0.3226,0.3853,10,31,191.31,188.87,15,2025-10-06,0.93,berlinda,159.1899999999996,1.0,4882.58,2963.47193,13.612506474338042,70.54794520547945,Média,🟢 Abaixo viável
MHF1105,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,448,2421.48,8,2301.25,2025-10,0.5484,0.3219,17,31,185.18,187.0,10,2025-10-06,1.05,berlinda,-120.23000000000002,-0.0,4291.48,3446.9880000000003,-9.769912004345464,10.273972602739725,Baixa,🟢 Acima com folga
ONP1701,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Paraíso",0,27,2068.83,513,2208.72,2025-10,0.4839,0.3853,15,31,181.8,182.79,14,2025-10-06,0.94,berlinda,139.88999999999987,1.0,4627.889999999999,3307.1591339999995,11.577064136694544,62.10045662100456,Média,🟢 Abaixo viável
SIP0709,Salvador-Piata-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Itapuã",15,33,1661.33,17,2015.11,2025-10,0.6875,0.3886,11,31,190.0,190.0,5,2025-10-06,0.82,berlinda,353.78,2.0,2611.33,2314.455,16.67854360307874,80.59360730593608,Crítica,🟢 Abaixo viável
SPT0407,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,420,4612.87,40,5178.91,2025-10,0.4839,0.4511,15,31,367.0,218.42,12,2025-10-06,0.89,berlinda,566.04,3.0,7233.91,5881.191256,7.9575597181646325,43.83561643835616,Baixa,🟢 Abaixo viável
VBM1313,Sao_Paulo-Mariana-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Clementino",0,363,1586.56,141,1810.5,2025-10,0.3871,0.322,12,31,169.5,176.06,17,2025-10-06,0.88,berlinda,223.94000000000005,2.0,4579.58,2745.158042,10.888394476663906,57.30593607305936,Média,🟢 Abaixo viável
ONP1716,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Paraíso",0,72,1887.08,513,2208.72,2025-10,0.4194,0.3853,13,31,187.54,181.61,18,2025-10-06,0.85,berlinda,321.6399999999999,2.0,5156.06,3258.090212,13.223278731573036,68.2648401826484,Média,🟢 Abaixo viável
RPP0678,Penha-Longe-casa-JR-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,252,1843.61,23,2277.41,2025-10,0.5161,0.3091,16,31,137.06,132.64,11,2025-10-06,0.81,berlinda,433.79999999999995,4.0,3302.6499999999996,2596.620544,6.3163014125695405,36.07305936073059,Baixa,🟢 Abaixo viável
VDP0029,Cabo_Frio-Palmeiras-casa-JR-4Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Parque Burle",14,215,2228.8,24,2748.46,2025-10,0.4706,0.2309,8,31,377.63,284.57,7,2025-10-06,0.81,berlinda,519.6599999999999,2.0,4220.79,3166.2304940000004,26.90227367325701,93.60730593607306,Crítica,🟢 Abaixo viável
ART003,Porto_Seguro-Pataxos-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",0,741,2186.44,44,2461.9,2025-10,0.5161,0.3023,16,31,191.25,180.44,9,2025-10-06,0.89,berlinda,275.46000000000004,2.0,3810.4,3024.565756,10.09464283683334,54.5662100456621,Média,🟢 Abaixo viável
CEL1804,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",1,54,864.22,136,993.18,2025-10,0.2333,0.2493,7,31,155.43,200.43,21,2025-10-06,0.87,berlinda,128.95999999999992,1.0,5073.25,1846.186699,26.02494291065062,93.37899543378995,Crítica,🟢 Abaixo viável
SOA0610,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,279,1700.83,11,2062.95,2025-10,0.4516,0.4137,14,31,183.5,144.29,14,2025-10-06,0.82,berlinda,362.1199999999999,3.0,3720.89,2613.0890959999997,8.442650056149361,45.89041095890411,Baixa,🟢 Abaixo viável
SPT0501,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,490,4222.29,40,5178.91,2025-10,0.3226,0.4511,10,31,553.0,218.67,15,2025-10-06,0.82,berlinda,956.6199999999999,5.0,7502.34,5280.43413,8.078305875174506,44.06392694063927,Baixa,🟢 Abaixo viável
TPS105,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,1000,2199.86,23,2723.4,2025-10,0.5806,0.4492,18,31,158.56,195.45,11,2025-10-06,0.81,berlinda,523.54,3.0,4349.8099999999995,3448.12097,12.524282514503923,65.06849315068493,Média,🟢 Abaixo viável
VST008,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,457,1106.36,32,1199.53,2025-10,0.129,0.0877,4,31,345.0,190.59,22,2025-10-06,0.92,berlinda,93.17000000000007,1.0,5299.34,1647.2544199999998,14.803523296624526,75.34246575342466,Média,🟢 Abaixo viável
BLS1755,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,741,888.41,136,993.18,2025-10,0.3226,0.2493,10,31,159.71,220.13,23,2025-10-06,0.89,berlinda,104.76999999999998,1.0,5951.4,2521.730574,23.221389979661286,91.0958904109589,Crítica,🟢 Abaixo viável
BMC1008,Florianopolis-Beira_Mar-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,35,2494.12,14,2646.76,2025-10,0.5161,0.2797,16,31,199.75,195.38,13,2025-10-06,0.94,berlinda,152.64000000000033,1.0,5034.0599999999995,3804.983034,11.267664314104815,59.817351598173516,Média,🟢 Abaixo viável
ILC2106,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",7,1833,5869.59,16,5851.91,2025-10,0.5833,0.4525,14,31,465.36,361.4,10,2025-10-06,1.0,berlinda,-17.68000000000029,-0.0,9483.59,7977.6362,-1.0918746187142498,23.059360730593607,Baixa,🟢 Acima com folga
OPR0303,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",0,42,2093.46,51,1921.2,2025-10,0.5161,0.3561,16,31,146.94,146.93,15,2025-10-06,1.09,berlinda,-172.26,-1.0,4297.41,3230.918595,13.174142098688318,68.0365296803653,Média,🟢 Acima com folga
VLPD0223,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-SUP-1Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Açu da Torre",3,71,3410.78,30,3153.33,2025-10,0.6071,0.3207,17,31,229.47,260.7,10,2025-10-06,1.08,berlinda,-257.4500000000003,-0.0,6017.780000000001,4993.4897,-21.28455156929344,2.73972602739726,Baixa,🟢 Acima com folga
BLS1355,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",1,741,1056.98,136,993.18,2025-10,0.2667,0.2493,8,31,172.25,197.38,21,2025-10-06,1.06,berlinda,-63.80000000000007,-0.0,5201.959999999999,2162.4461659999997,-12.679316941541323,7.9908675799086755,Baixa,🟢 Acima com folga
ECC0205,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,1,2955.61,100,2714.53,2025-10,0.7333,0.3207,22,31,165.72,150.0,5,2025-10-06,1.09,berlinda,-241.07999999999993,-1.0,3705.61,3505.585,13.32164315737899,68.94977168949772,Média,🟢 Acima com folga
NWT0910,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,6057.62,23,6021.4,2025-10,0.3871,0.6294,12,31,600.0,600.0,17,2025-10-06,1.01,berlinda,-36.220000000000255,-0.0,16257.619999999999,10006.04,-3.609127445444607,18.72146118721461,Baixa,🟢 Acima com folga
NWT1002,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,167,4111.35,30,4057.04,2025-10,0.5484,0.5207,17,31,303.12,282.54,13,2025-10-06,1.01,berlinda,-54.3100000000004,-0.0,7784.370000000001,6125.6341680000005,-3.7822519373730885,18.2648401826484,Baixa,🟢 Acima com folga
SPT0208,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,503,4351.52,40,5178.91,2025-10,0.2581,0.4511,8,31,445.25,225.71,14,2025-10-06,0.84,berlinda,827.3899999999994,4.0,7511.460000000001,5167.100514000001,9.014937356509376,48.17351598173516,Baixa,🟠 Abaixo precisa esforço
EEI0303,Barra_Velha-Itajuba-apartamento-SUP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajubá",8,55,1658.84,7,1618.51,2025-10,0.4783,0.0761,11,31,228.73,170.42,12,2025-10-06,1.02,berlinda,-40.32999999999993,-0.0,3703.88,2636.9826319999997,-4.246522171626983,17.35159817351598,Baixa,🟢 Acima com folga
ETD0101,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,138,1211.28,13,1187.37,2025-10,0.3871,0.2919,12,31,124.42,162.95,19,2025-10-06,1.02,berlinda,-23.910000000000082,-0.0,4307.33,2409.7609549999997,-3.2813145860178494,19.406392694063925,Baixa,🟢 Acima com folga
ITA0304,Salvador-Pituba-apartamento-TOP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Pituba",0,119,1791.36,59,1939.69,2025-10,0.3548,0.3137,11,31,194.09,170.65,17,2025-10-06,0.92,berlinda,148.33000000000015,1.0,4692.41,2820.65254,13.049773159628614,66.89497716894978,Média,🟢 Abaixo viável
NWT0309,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,316,4297.78,30,4057.04,2025-10,0.5161,0.5207,16,31,311.53,284.83,12,2025-10-06,1.06,berlinda,-240.73999999999978,-0.0,7715.74,6061.789156,-16.90147846705971,5.251141552511415,Baixa,🟢 Acima com folga
SPT0505,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,491,4296.56,40,5178.91,2025-10,0.3226,0.4511,10,31,490.1,228.93,15,2025-10-06,0.83,berlinda,882.3499999999995,4.0,7730.51,5404.35227,9.750912136916835,53.42465753424658,Média,🟢 Abaixo viável
GPL1305,Porto_Alegre-Jardim_Lindoia-apartamento-SUP-2Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, São Sebastião",0,154,3160.45,12,3895.55,2025-10,0.3871,0.5192,12,31,299.5,292.78,18,2025-10-06,0.81,berlinda,735.1000000000004,3.0,8430.489999999998,5200.482484,18.41610538520448,83.56164383561644,Crítica,🟢 Abaixo viável
NIK0504,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",0,22,2040.4,513,2208.72,2025-10,0.4516,0.3853,14,31,186.64,176.82,11,2025-10-06,0.92,berlinda,168.3199999999997,1.0,3985.42,2918.771032,13.474927740954016,69.40639269406392,Média,🟢 Abaixo viável
NWT0315,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,155,4384.26,30,4057.04,2025-10,0.5484,0.5207,17,31,296.06,282.75,12,2025-10-06,1.08,berlinda,-327.22000000000025,-1.0,7777.26,6244.9812,22.80516213791337,90.6392694063927,Crítica,🟢 Acima com folga
NWT0419,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,278,4006.63,30,4057.04,2025-10,0.4194,0.5207,13,31,354.85,325.82,17,2025-10-06,0.99,berlinda,50.409999999999854,1.0,9545.57,6329.661436,4.048416135902025,31.506849315068493,Baixa,🟢 Abaixo viável
RAE0126,Bombinhas-Mariscal-casa-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Morrinhos",1,293,1597.77,16,1902.7,2025-10,0.4,0.1887,12,31,170.25,168.38,16,2025-10-06,0.84,berlinda,304.93000000000006,2.0,4291.85,2675.402,13.49243532874337,69.86301369863014,Média,🟢 Abaixo viável
RGF1406,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",0,100,2465.92,27,2455.83,2025-10,0.5484,0.3651,17,31,170.65,181.43,14,2025-10-06,1.0,berlinda,-10.090000000000146,-0.0,5005.9400000000005,3858.8669680000003,-0.7454215886278882,23.74429223744292,Baixa,🟢 Acima com folga
THK0202,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, República",0,525,1764.99,399,1785.91,2025-10,0.4516,0.3817,14,31,137.5,143.86,14,2025-10-06,0.99,berlinda,20.920000000000073,1.0,3779.03,2674.530464,1.685163978028014,27.85388127853881,Baixa,🟢 Abaixo viável
ILC3313,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,1584,5088.76,16,5851.91,2025-10,0.5714,0.4525,16,31,370.69,332.5,12,2025-10-06,0.87,berlinda,763.1499999999996,3.0,9078.76,7368.646000000001,14.4538207753252,73.74429223744292,Média,🟢 Abaixo viável
PDC001,Ilheus-Sul-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,436,2103.2,18,1931.9,2025-10,0.4516,0.1944,14,31,175.86,120.47,15,2025-10-06,1.09,berlinda,-171.29999999999973,-1.0,3910.25,2919.2637799999998,10.681976810393895,56.39269406392694,Média,🟢 Acima com folga
TSR0501,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,44,1749.43,18,1953.07,2025-10,0.3548,0.2784,11,31,213.09,206.07,14,2025-10-06,0.9,berlinda,203.63999999999987,1.0,4634.41,2773.020904,21.486221589599946,88.81278538812786,Crítica,🟢 Abaixo viável
VST009,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,457,1294.54,32,1199.53,2025-10,0.1935,0.0877,6,31,256.5,177.9,21,2025-10-06,1.08,berlinda,-95.00999999999999,-0.0,5030.4400000000005,2017.43665,-14.090751377622903,6.621004566210045,Baixa,🟢 Acima com folga
ATE0302,Goiania-Universitario-apartamento-JR-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Leste Vila Nova",1,69,854.1,96,1004.7,2025-10,0.3,0.2798,9,31,142.11,236.0,21,2025-10-06,0.85,berlinda,150.60000000000002,1.0,5810.1,2340.9,35.3753359211705,97.48858447488584,Crítica,🟢 Abaixo viável
CVE402,Guarapari-Praia_do_Morro-apartamento-JR-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",5,589,2623.32,40,2661.84,2025-10,0.5769,0.3731,15,31,199.53,169.18,11,2025-10-06,0.99,berlinda,38.51999999999998,1.0,4484.3,3696.919362,2.4482364078982948,28.767123287671232,Baixa,🟢 Abaixo viável
IBY1613,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",0,238,2385.84,90,2257.3,2025-10,0.3871,0.3663,12,31,252.42,243.11,19,2025-10-06,1.06,berlinda,-128.53999999999996,-0.0,7004.93,4173.889739,-13.843689097594465,6.8493150684931505,Baixa,🟢 Acima com folga
MHF1106,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,208,2301.58,8,2301.25,2025-10,0.5484,0.3219,17,31,168.57,177.0,10,2025-10-06,1.0,berlinda,-0.32999999999992724,-0.0,4071.58,3272.248,-0.0253818576860346,24.885844748858446,Baixa,🟢 Acima com folga
PKS0205,Guara-Geral-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,222,1908.32,28,2093.94,2025-10,0.4516,0.3429,14,31,161.57,162.2,15,2025-10-06,0.91,berlinda,185.62000000000012,2.0,4341.32,3007.0627999999997,7.189213635538749,40.41095890410959,Baixa,🟢 Abaixo viável
PVG0501,Itajai-Praia_Brava-apartamento-SUP-2Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava de Itajaí",1,285,2306.09,10,2837.69,2025-10,0.4667,0.2917,14,31,179.61,200.2,10,2025-10-06,0.81,berlinda,531.5999999999999,3.0,4308.09,3240.4234,12.501520603025698,64.84018264840182,Média,🟢 Abaixo viável
JBV108,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1673,7663.5,30,7567.62,2025-10,0.7419,0.5968,23,31,1697.87,341.0,8,2025-10-06,1.01,berlinda,-95.88000000000011,-0.0,10391.5,9687.4032,-4.320391351574211,17.123287671232877,Baixa,🟢 Acima com folga
JBV328,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1169,6131.64,30,7567.62,2025-10,0.5806,0.5968,18,31,427.83,442.91,11,2025-10-06,0.81,berlinda,1435.9799999999996,4.0,11003.650000000001,8960.329006,21.01089582325751,87.67123287671232,Crítica,🟢 Abaixo viável
PPB1206,Goiania-Central-apartamento-SUP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,726,1760.59,37,1851.12,2025-10,0.2258,0.1978,7,31,220.9,228.55,20,2025-10-06,0.95,berlinda,90.52999999999997,1.0,6331.59,2792.7218000000003,11.177358302000949,58.675799086758,Média,🟢 Abaixo viável
SMA0916,Salvador-Pituba_Praia-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Amaralina",0,35,1648.66,14,1632.0,2025-10,0.4194,0.3412,13,31,178.95,158.73,11,2025-10-06,1.01,berlinda,-16.660000000000082,-0.0,3394.69,2380.944982,-1.620368750000008,22.602739726027394,Baixa,🟢 Acima com folga
CPR0207,Marau-Barra_Grande-apartamento-TOP-2Q,Carteira 2,BA,"Maraú, BA","Maraú, BA, Barra Grande",0,449,2915.88,14,2846.76,2025-10,0.2581,0.2443,8,31,400.0,400.0,20,2025-10-06,1.02,berlinda,-69.11999999999989,-0.0,10915.880000000001,4980.68,-9.712093748682697,10.50228310502283,Baixa,🟢 Acima com folga
CZZ0403,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,190,1297.3,51,1226.3,2025-10,0.1935,0.1148,6,31,239.0,142.55,20,2025-10-06,1.06,berlinda,-71.0,-0.0,4148.3,1848.9685,-8.253323004158853,13.698630136986301,Baixa,🟢 Acima com folga
MMD0602,Ilheus-Sul-apartamento-TOP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",5,268,3011.11,12,2878.39,2025-10,0.6154,0.219,16,31,308.31,234.0,7,2025-10-06,1.05,berlinda,-132.72000000000025,-0.0,4649.110000000001,4019.1351999999997,-10.78953164790041,9.58904109589041,Baixa,🟢 Acima com folga
NWT0421,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,272,4305.21,30,4057.04,2025-10,0.5484,0.5207,17,31,341.76,282.36,14,2025-10-06,1.06,berlinda,-248.17000000000007,-0.0,8258.25,6473.057136,-17.27202127659575,5.0228310502283104,Baixa,🟢 Acima com folga
NWT1203,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,335,3644.25,30,4057.04,2025-10,0.5,0.5207,15,31,310.56,285.0,10,2025-10-06,0.9,berlinda,412.78999999999996,2.0,6494.25,5069.25,14.498889584524678,74.20091324200914,Média,🟢 Abaixo viável
NWT1214,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,132,4003.16,30,4057.04,2025-10,0.5484,0.5207,17,31,328.47,334.0,11,2025-10-06,0.99,berlinda,53.88000000000011,1.0,7677.16,6017.9816,4.435726539546082,32.64840182648402,Baixa,🟢 Abaixo viável
PSOA1102,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,98,1251.78,13,1489.07,2025-10,0.3226,0.4061,10,31,145.8,157.24,17,2025-10-06,0.84,berlinda,237.28999999999996,2.0,3924.8599999999997,2114.115608,12.528450509378334,65.29680365296804,Média,🟢 Abaixo viável
