listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional
ECH113,Florianopolis-Centrao-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,607,3867.36,17,4799.1,2025-10,0.6774,0.3526,21,31,235.1,216.37,8,2025-10-13,0.81,0.0,931.7400000000002,berlinda,8,5.0,5598.32,5039.912304,8.401599624929673,55.7504873294347,Alta,🟢 Abaixo viável
EHI0401,Itajai-Praia_Brava-apartamento-MASTER-2Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava",7,286,3863.45,10,3991.3,2025-10,0.5,0.4114,12,31,390.62,281.3,10,2025-10-13,0.97,2734.34,127.85000000000036,berlinda,10,1.0,6676.45,5269.95,9.010649412472153,58.67446393762184,Alta,🟢 Abaixo viável
HMO0410,Sao_Paulo-Butanta-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Butantã",0,397,3104.79,26,2824.61,2025-10,0.5806,0.535,18,31,202.89,167.55,11,2025-10-13,1.1,0.0,-280.17999999999984,berlinda,11,-1.0,4947.84,4174.86483,16.619695816413586,86.15984405458089,Crítico,🟡 Acima com risco
NWT0711,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,154,4514.36,26,4604.77,2025-10,0.6452,0.5984,20,31,286.4,285.27,11,2025-10-13,0.98,0.0,90.41000000000076,berlinda,11,1.0,7652.33,6538.978244,5.600987823496118,41.71539961013645,Média,🟢 Abaixo viável
ORN0101,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",6,323,1816.46,17,1987.38,2025-10,0.52,0.4202,13,31,196.15,175.5,8,2025-10-13,0.91,1176.9,170.92000000000007,berlinda,8,1.0,3220.46,2546.54,15.093469794402688,82.45614035087719,Crítico,🟢 Abaixo viável
CPN0303,Florianopolis-Centrao-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,145,4512.98,21,5167.96,2025-10,0.5484,0.4117,17,31,383.47,302.4,5,2025-10-13,0.87,0.0,654.9800000000005,berlinda,5,3.0,6024.98,5342.1608,12.77525058243486,75.24366471734892,Alta,🟢 Abaixo viável
RBM207,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Vila Nova",5,828,2957.44,98,3094.94,2025-10,0.3077,0.3878,8,31,400.0,400.0,11,2025-10-13,0.96,2000.0,137.5,berlinda,11,1.0,7357.4400000000005,4311.32,17.770942247668778,89.47368421052632,Crítico,🟢 Abaixo viável
VST028,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,145,1452.01,33,1488.1,2025-10,0.1935,0.1167,6,31,304.33,205.2,15,2025-10-13,0.98,0.0,36.08999999999992,berlinda,15,1.0,4530.01,2047.603,4.976592970902482,37.8167641325536,Média,🟢 Abaixo viável
CSF0202,Salvador-Barra-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,182,4141.79,27,3820.01,2025-10,0.7097,0.5154,22,31,246.35,180.63,8,2025-10-13,1.08,0.0,-321.77999999999975,berlinda,8,-1.0,5586.83,5167.334887999999,15.215436975295862,82.65107212475633,Crítico,🟡 Acima com risco
ILC3412,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,309,7072.06,16,6783.04,2025-10,0.3226,0.534,10,31,791.0,790.0,12,2025-10-13,1.04,0.0,-289.02000000000044,berlinda,12,-0.0,16552.06,10130.308,-33.66127871868665,0.3898635477582846,Baixa,🟡 Acima com risco
MPB0034,Itajai-Praia_Brava-apartamento-SUP-2Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava",0,162,2597.44,12,3080.34,2025-10,0.5161,0.3778,16,31,191.19,180.09,11,2025-10-13,0.84,0.0,482.9000000000001,berlinda,11,3.0,4578.43,3619.828939,9.410807573189976,61.01364522417154,Alta,🟢 Abaixo viável
RFM0001,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-JR-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",1,294,2477.54,21,3053.89,2025-10,0.4333,0.4269,13,31,232.62,158.75,12,2025-10-13,0.81,232.62,576.3499999999999,berlinda,12,4.0,4382.54,3302.9764999999998,7.490083344521248,49.902534113060426,Média,🟢 Abaixo viável
RRA0205,Florianopolis-Praia_Brava-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",0,405,2074.19,10,2027.04,2025-10,0.5484,0.2245,17,31,216.65,207.46,13,2025-10-13,1.02,0.0,-47.15000000000009,berlinda,13,-0.0,4771.17,3553.2138320000004,-4.825627022653732,17.15399610136452,Baixa,🟡 Acima com risco
RUL0035,Ubatuba-Toninhas-casa-JR-3Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Toninhas",7,135,4417.33,12,4357.21,2025-10,0.5833,0.2455,14,31,406.29,317.75,8,2025-10-13,1.01,2844.03,-60.11999999999989,berlinda,8,-0.0,6959.33,5900.0786,-4.384257357345633,18.323586744639375,Baixa,🟡 Acima com risco
SPT0103,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,562,4876.15,45,5496.92,2025-10,0.4516,0.4945,14,31,402.5,191.18,11,2025-10-13,0.89,0.0,620.7700000000004,berlinda,11,4.0,6979.129999999999,5825.855767999999,5.3975139077883645,40.15594541910331,Média,🟢 Abaixo viável
TBS1105,Florianopolis-Novo_Campeche-apartamento-MASTER-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,845,4507.56,51,5112.0,2025-10,0.5806,0.4716,18,31,300.61,293.33,9,2025-10-13,0.88,0.0,604.4399999999996,berlinda,9,3.0,7147.530000000001,6040.326582000001,11.56105798122065,69.98050682261209,Alta,🟢 Abaixo viável
CSCA1110,Florianopolis-Ingleses_Norte-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1387,2055.89,37,2051.61,2025-10,0.4516,0.4135,14,31,162.93,169.44,9,2025-10-13,1.0,0.0,-4.279999999999745,berlinda,9,-0.0,3580.85,2744.561936,-0.35348004737740446,26.705653021442494,Média,🟡 Acima com risco
POR0017,Brasilia-Asa_Sul-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Sudoeste",3,113,3383.08,115,3318.78,2025-10,0.6786,0.6212,19,31,216.37,214.29,7,2025-10-13,1.02,649.11,-64.29999999999973,berlinda,7,-0.0,4883.11,4401.000357999999,-4.151780774863033,18.71345029239766,Baixa,🟡 Acima com risco
SFR0315,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,6,2021.99,24,2034.9,2025-10,0.6129,0.4764,19,31,130.16,145.58,12,2025-10-13,0.99,0.0,12.910000000000082,berlinda,12,1.0,3768.95,3092.701784,0.9236020443265083,28.460038986354775,Média,🟢 Abaixo viável
CBU203,Florianopolis-Novo_Campeche-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",4,364,2922.14,28,3248.7,2025-10,0.6296,0.3221,17,31,220.06,214.13,8,2025-10-13,0.9,880.24,326.55999999999995,berlinda,8,2.0,4635.18,4000.669984,10.762196078431375,66.66666666666666,Alta,🟢 Abaixo viável
CNA010,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,7535.27,24,8123.23,2025-10,0.4516,0.3916,14,31,650.88,641.67,6,2025-10-13,0.93,0.0,587.9599999999991,berlinda,6,1.0,11385.29,9273.939032,46.44412299048525,100.0,Crítico,🟢 Abaixo viável
MHE0111,Florianopolis-Cachoeira_Bom_Jesus-apartamento-MASTER-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,195,5600.44,8,5516.5,2025-10,0.8387,0.3497,26,31,267.73,250.0,4,2025-10-13,1.02,0.0,-83.9399999999996,berlinda,4,-0.0,6600.44,6439.139999999999,-3.8040424181999275,19.298245614035086,Baixa,🟡 Acima com risco
NWT1223,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",4,294,4272.34,26,4604.77,2025-10,0.6296,0.5984,17,31,387.35,351.6,5,2025-10-13,0.93,1549.4,332.4300000000003,berlinda,5,1.0,6030.34,5379.1768,25.382893825315943,95.90643274853801,Crítico,🟢 Abaixo viável
PBR0003,Porto_Seguro-Estrada_da_Balsa-casa-TOP-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial d ajuda",10,275,7360.24,16,9163.88,2025-10,0.8095,0.5674,17,31,529.94,540.0,1,2025-10-13,0.8,5299.400000000001,1803.6399999999994,berlinda,1,4.0,7900.24,7797.37,26.570775697630253,96.88109161793372,Crítico,🟠 Abaixo precisa esforço
PIC0125,Bombinhas-Centro-apartamento-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",5,432,2098.28,36,2409.45,2025-10,0.6538,0.2441,17,31,149.26,193.67,6,2025-10-13,0.87,746.3,311.1699999999996,berlinda,6,2.0,3260.3,2858.0086760000004,12.505819564630917,74.07407407407408,Alta,🟢 Abaixo viável
TSO0403,Balneario_Camboriu-Longe-apartamento-MASTER-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Estados",0,12,4425.75,32,4436.15,2025-10,0.7097,0.43,22,31,246.05,315.78,9,2025-10-13,1.0,0.0,10.399999999999636,berlinda,9,1.0,7267.7699999999995,6442.731594,0.7403067975609222,28.26510721247563,Média,🟡 Acima com risco
GRI1305,Itapema-Praia_Itapema-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",0,121,3019.2,18,3508.08,2025-10,0.3871,0.3988,12,31,296.0,296.0,17,2025-10-13,0.86,0.0,488.8800000000001,berlinda,17,2.0,8051.2,4967.0872,20.625025655059183,92.39766081871345,Crítico,🟢 Abaixo viável
NWC1510,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,49,1921.04,254,2312.64,2025-10,0.4516,0.5056,14,31,173.29,169.92,12,2025-10-13,0.83,0.0,391.5999999999999,berlinda,12,3.0,3960.08,2841.8704639999996,9.590867579908673,61.40350877192983,Alta,🟢 Abaixo viável
PRB0405,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,230,5324.05,18,5871.57,2025-10,0.5806,0.4706,18,31,367.5,292.67,6,2025-10-13,0.91,0.0,547.5199999999995,berlinda,6,2.0,7080.07,6343.595212,13.64564148941423,79.53216374269006,Alta,🟢 Abaixo viável
LUP0302,Barra_Velha-Itajuba-apartamento-SUP-3Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajubá",0,47,2313.65,21,2206.36,2025-10,0.5806,0.187,18,31,160.56,191.15,13,2025-10-13,1.05,0.0,-107.28999999999996,berlinda,13,-0.0,4798.6,3756.41197,-9.295166473286315,9.746588693957115,Baixa,🟡 Acima com risco
RUP0804,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",1,370,7053.76,75,8083.5,2025-10,0.6,0.5255,18,31,449.78,212.71,7,2025-10-13,0.87,449.78,1029.7399999999998,berlinda,7,5.0,8542.73,7947.142,5.419335569988244,40.35087719298245,Média,🟠 Abaixo precisa esforço
TXP1804,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,741,1899.15,148,1757.19,2025-10,0.4194,0.3938,13,31,176.08,228.46,13,2025-10-13,1.08,0.0,-141.96000000000004,berlinda,13,-0.0,4869.13,3144.759612,-18.456843938333368,2.53411306042885,Baixa,🟡 Acima com risco
CSG305,Florianopolis-Canasvieiras_Perto-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,1318,1420.34,19,1450.14,2025-10,0.3548,0.2261,11,31,147.45,148.14,7,2025-10-13,0.98,0.0,29.800000000000182,berlinda,7,1.0,2457.3199999999997,1788.2605039999999,3.044238487318483,32.35867446393762,Média,🟢 Abaixo viável
JBV167,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1090,7415.55,31,8718.37,2025-10,0.7742,0.676,24,31,376.79,310.8,5,2025-10-13,0.85,0.0,1302.8200000000006,berlinda,5,5.0,8969.55,8618.6568,9.288811004809382,60.03898635477582,Alta,🟠 Abaixo precisa esforço
JFM0101,Florianopolis-Beira_Mar-apartamento-JR-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,86,2837.3,24,2796.15,2025-10,0.5806,0.3526,18,31,186.58,168.33,6,2025-10-13,1.01,0.0,-41.15000000000009,berlinda,6,-0.0,3847.28,3423.6943880000003,-2.4772560484952577,21.637426900584796,Média,🟡 Acima com risco
VAC2205,Barra_Velha-Tabuleiro-apartamento-SUP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajuba",0,573,1241.73,50,1225.1,2025-10,0.3548,0.1615,11,31,137.82,172.23,13,2025-10-13,1.01,0.0,-16.63000000000011,berlinda,13,-0.0,3480.72,2036.123652,-2.337919271896187,22.22222222222222,Média,🟡 Acima com risco
VST001,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,92,1615.04,33,1488.1,2025-10,0.2903,0.1167,9,31,228.78,208.29,14,2025-10-13,1.09,0.0,-126.94000000000005,berlinda,14,-0.0,4531.1,2461.572218,-17.767846650090732,3.1189083820662766,Baixa,🟡 Acima com risco
HAL103,Florianopolis-Novo_Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,789,4255.18,40,5004.37,2025-10,0.6452,0.502,20,31,270.4,236.89,9,2025-10-13,0.85,0.0,749.1899999999996,berlinda,9,4.0,6387.1900000000005,5630.7528520000005,8.86603204299442,57.1150097465887,Alta,🟢 Abaixo viável
PSOA0607,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,62,2328.78,16,2153.32,2025-10,0.5806,0.5775,18,31,154.11,163.8,10,2025-10-13,1.08,0.0,-175.46000000000004,berlinda,10,-1.0,3966.78,3279.8028000000004,13.34699347983579,77.77777777777779,Alta,🟡 Acima com risco
SFR0401,Bombinhas-Centro-apartamento-TOP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,6,2126.85,13,2599.3,2025-10,0.5161,0.4205,16,31,143.13,177.86,7,2025-10-13,0.82,0.0,472.4500000000003,berlinda,7,3.0,3371.87,2769.404822,10.775972633657783,66.8615984405458,Alta,🟢 Abaixo viável
SPJ0402,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,354,3883.0,16,3790.01,2025-10,0.7419,0.4946,23,31,208.7,193.6,5,2025-10-13,1.02,0.0,-92.98999999999978,berlinda,5,-0.0,4851.0,4601.1592,-4.750083509014478,17.348927875243664,Baixa,🟡 Acima com risco
ACL0303,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,282,1439.75,16,1625.33,2025-10,0.4194,0.3792,13,31,123.46,171.22,18,2025-10-13,0.89,0.0,185.57999999999993,berlinda,18,2.0,4521.71,2732.324024,9.774940350574957,62.37816764132553,Alta,🟢 Abaixo viável
JMA011,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,456,1171.99,20,1104.76,2025-10,0.3871,0.2995,12,31,133.83,122.22,9,2025-10-13,1.06,0.0,-67.23000000000002,berlinda,9,-0.0,2271.9700000000003,1597.792258,-7.43767931496434,12.475633528265107,Baixa,🟡 Acima com risco
JSR112,Florianopolis-Jurere_Tradicional-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",5,1766,2904.31,14,2957.33,2025-10,0.8077,0.4175,21,31,165.95,262.5,4,2025-10-13,0.98,829.75,53.01999999999998,berlinda,4,1.0,3954.31,3752.395,4.706187676045621,36.45224171539961,Média,🟢 Abaixo viável
NWT0619,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,4931.86,26,4604.77,2025-10,0.6774,0.5984,21,31,287.71,261.14,7,2025-10-13,1.07,0.0,-327.08999999999924,berlinda,7,-1.0,6759.84,6170.1336519999995,18.54952203910289,90.05847953216374,Crítico,🟡 Acima com risco
SHR5231,Florianopolis-Novo_Campeche-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",7,78,4464.2,15,5414.5,2025-10,0.6667,0.3688,16,31,323.4,280.0,1,2025-10-13,0.82,2263.7999999999997,950.3000000000002,berlinda,1,4.0,4744.2,4650.876,12.285714285714286,73.2943469785575,Alta,🟠 Abaixo precisa esforço
SPT0507,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,470,6030.21,45,5496.92,2025-10,0.5161,0.4945,16,31,536.87,161.0,9,2025-10-13,1.1,0.0,-533.29,berlinda,9,-3.0,7479.21,6778.0389,5.2065332343688215,39.1812865497076,Média,🟡 Acima com risco
LGR204,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1013,1545.55,17,1859.49,2025-10,0.5161,0.4318,16,31,119.19,111.0,10,2025-10-13,0.83,0.0,313.94000000000005,berlinda,10,3.0,2655.55,2118.421,6.246755830899874,44.2495126705653,Média,🟢 Abaixo viável
MBCA0302,Goiania-Leste-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,176,3178.1,18,2992.74,2025-10,0.7419,0.4333,23,31,233.95,189.75,4,2025-10-13,1.06,0.0,-185.36000000000013,berlinda,4,-0.0,3937.1,3741.2021,-11.75246095551235,7.4074074074074066,Baixa,🟡 Acima com risco
MHF1108,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",3,425,2271.62,10,2321.09,2025-10,0.4643,0.2329,13,31,206.87,195.88,8,2025-10-13,0.98,620.61,49.470000000000255,berlinda,8,1.0,3838.66,2999.196672,4.174841820007001,35.67251461988304,Média,🟢 Abaixo viável
MPA107,Salvador-Pituba_Praia-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Pituba",3,449,2265.11,14,2311.15,2025-10,0.5357,0.4212,15,31,162.33,150.2,10,2025-10-13,0.98,486.99,46.039999999999964,berlinda,10,1.0,3767.11,3069.7314,2.992106959738656,31.968810916179336,Média,🟢 Abaixo viável
MRE1101,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Pereque",1,196,2559.72,20,2700.77,2025-10,0.6,0.2796,18,31,171.72,137.09,11,2025-10-13,0.95,171.72,141.05000000000018,berlinda,11,2.0,4067.71,3464.5139999999997,3.579820662255585,33.13840155945419,Média,🟢 Abaixo viável
NWT0706,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,154,4278.19,26,4604.77,2025-10,0.6452,0.5984,20,31,288.2,283.13,8,2025-10-13,0.93,0.0,326.58000000000084,berlinda,8,2.0,6543.23,5739.593808,10.040088364891215,63.35282651072125,Alta,🟢 Abaixo viável
NWT0906,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,4259.46,26,4604.77,2025-10,0.6129,0.5984,19,31,256.95,316.7,10,2025-10-13,0.93,0.0,345.3100000000004,berlinda,10,2.0,7426.46,6200.5143,11.874607960875366,71.73489278752436,Alta,🟢 Abaixo viável
NWT1021,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,168,4299.95,26,4604.77,2025-10,0.5517,0.5984,16,31,369.25,280.0,4,2025-10-13,0.93,738.5,304.8200000000006,berlinda,4,2.0,5419.95,4917.853999999999,9.26752041904375,59.64912280701754,Alta,🟢 Abaixo viável
BEH2209,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Pedro Ludovico",0,737,1624.15,148,1757.19,2025-10,0.3548,0.3938,11,31,174.45,205.5,12,2025-10-13,0.92,0.0,133.03999999999996,berlinda,12,1.0,4090.15,2499.0868,15.558772813412318,84.21052631578947,Crítico,🟢 Abaixo viável
CGB0035,Ubatuba-Praia_Grande-apartamento-SUP-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",0,29,5438.68,165,5012.24,2025-10,0.8065,0.4492,25,31,262.8,273.0,5,2025-10-13,1.09,0.0,-426.4400000000005,berlinda,5,-1.0,6803.68,6539.5525,23.226764879574826,95.32163742690058,Crítico,🟡 Acima com risco
PRV0404,Salvador-Barra-apartamento-JR-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,175,2688.88,108,2467.92,2025-10,0.7097,0.4898,22,31,151.73,130.71,7,2025-10-13,1.09,0.0,-220.96000000000004,berlinda,7,-1.0,3603.8500000000004,3338.234209,11.702843528153267,71.15009746588694,Alta,🟡 Acima com risco
SSL0211,Florianopolis-UFSC-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",17,159,3283.15,12,3084.23,2025-10,0.7857,0.3652,11,31,350.36,350.0,12,2025-10-13,1.06,5956.12,-198.92000000000007,berlinda,12,-0.0,7483.15,6583.09,-22.573543477626515,1.364522417153996,Baixa,🟡 Acima com risco
TXP0304,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,726,1896.89,148,1757.19,2025-10,0.3548,0.3938,11,31,207.92,210.6,10,2025-10-13,1.08,0.0,-139.70000000000005,berlinda,10,-0.0,4002.8900000000003,2644.0988,-16.74310689225412,3.898635477582846,Baixa,🟡 Acima com risco
CVE402,Guarapari-Praia_do_Morro-apartamento-JR-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",16,589,2623.32,42,2878.39,2025-10,1.0,0.4249,15,31,199.53,,0,2025-10-13,0.91,3192.48,255.0699999999997,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável
GGE203,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",4,574,3437.07,13,3650.66,2025-10,0.4444,0.4008,12,31,432.83,293.42,12,2025-10-13,0.94,1731.32,213.5899999999997,berlinda,12,1.0,6958.110000000001,5001.820176,17.167191083256153,88.10916179337231,Crítico,🟢 Abaixo viável
PKS0205,Guara-Geral-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,222,2756.15,28,2840.08,2025-10,0.6452,0.4766,20,31,164.65,175.44,9,2025-10-13,0.97,0.0,83.92999999999984,berlinda,9,1.0,4335.110000000001,3774.894992,5.184600152108382,38.98635477582846,Média,🟢 Abaixo viável
PVG0501,Itajai-Praia_Brava-apartamento-SUP-2Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava de Itajaí",1,285,2838.69,12,3080.34,2025-10,0.6,0.3778,18,31,181.61,184.0,10,2025-10-13,0.92,181.61,241.6500000000001,berlinda,10,2.0,4678.6900000000005,3942.69,7.2173201659557105,48.343079922027286,Média,🟢 Abaixo viável
GUA1902,Balneario_Camboriu-Centro-apartamento-TOP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",12,23,4768.17,38,5733.99,2025-10,0.8947,0.4255,17,31,408.47,363.33,3,2025-10-13,0.83,4901.64,965.8199999999997,berlinda,3,3.0,5858.16,5743.384053,20.399488000502256,91.81286549707602,Crítico,🟢 Abaixo viável
LFH0306,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,37,5108.09,45,5496.92,2025-10,0.5484,0.4945,17,31,351.41,166.4,10,2025-10-13,0.93,0.0,388.8299999999999,berlinda,10,3.0,6772.09,6020.6276,3.9234887900860844,34.50292397660819,Média,🟢 Abaixo viável
NLUG0001,São_Miguel_dos_Milagres-Geral-casa-TOP-3Q,Carteira 2,AL,"Passo de Camaragibe, AL","Passo de Camaragibe, AL, Praia do Marceneiro",4,243,8269.94,21,8729.57,2025-10,0.5926,0.4892,16,31,614.06,422.0,5,2025-10-13,0.95,2456.24,459.6299999999992,berlinda,5,2.0,10379.94,9520.326000000001,11.109588444791651,68.2261208576998,Alta,🟢 Abaixo viável
NWT0917,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,4168.25,26,4604.77,2025-10,0.5806,0.5984,18,31,259.39,253.67,9,2025-10-13,0.91,0.0,436.52000000000044,berlinda,9,2.0,6451.28,5493.777218,12.023622070157694,72.12475633528264,Alta,🟢 Abaixo viável
SPT0301,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,503,4730.91,45,5496.92,2025-10,0.4516,0.4945,14,31,396.57,218.4,10,2025-10-13,0.86,0.0,766.0100000000002,berlinda,10,4.0,6914.91,5717.2044,7.608651026392963,51.461988304093566,Alta,🟢 Abaixo viável
VTL0302,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,299,2360.08,19,2530.45,2025-10,0.5484,0.3809,17,31,167.79,146.0,12,2025-10-13,0.93,0.0,170.3699999999999,berlinda,12,2.0,4112.08,3320.8768,4.914940030429367,37.23196881091618,Média,🟢 Abaixo viável
CEC0302,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,30,1831.64,41,1800.51,2025-10,0.5484,0.3099,17,31,151.24,140.55,11,2025-10-13,1.02,0.0,-31.13000000000011,berlinda,11,-0.0,3377.6900000000005,2679.49382,-2.4300456537314523,21.832358674463936,Média,🟡 Acima com risco
