listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
IPTR0241,Balneario_Camboriu-Centro-apartamento-MASTER-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",11,37,7653.48,14,7023.64,2025-11,0.8421,0.4353,16,30,641.13,525.0,3,2025-11-03,1.09,7052.43,-629.8399999999992,berlinda,3,-1.0,9228.48,8979.787499999999,,2.5,Sem Risco,🟡 Acima com risco,29.99999999999997
RLV0206,Florianopolis-Novo_Campeche-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",4,317,6421.06,52,5985.49,2025-11,0.6538,0.4199,17,30,515.71,375.13,8,2025-11-03,1.07,2062.84,-435.5700000000006,berlinda,8,-1.0,9422.1,8383.139952000001,,14.722222222222223,Sem Risco,🟡 Acima com risco,99.99999999999991
SSG0102,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",0,995,2568.41,13,2547.0,2025-11,0.3667,0.4161,11,30,258.45,269.19,16,2025-11-03,1.01,0.0,-21.409999999999854,berlinda,16,-0.0,6875.45,4147.801568,,91.11111111111111,Risco Alto,🟡 Acima com risco,799.9999999999993
VGZ0003,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",4,620,2502.47,53,2448.43,2025-11,0.5769,0.2451,15,30,208.27,120.9,10,2025-11-03,1.02,833.08,-54.039999999999964,berlinda,10,-0.0,3711.47,3199.9420999999998,,73.33333333333333,Risco Médio,🟡 Acima com risco,333.3333333333331
NWC1510,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,80,1907.05,298,1815.18,2025-11,0.4,0.3686,12,30,183.25,186.44,16,2025-11-03,1.05,0.0,-91.86999999999989,berlinda,16,-0.0,4890.09,3100.266,,63.33333333333333,Risco Médio,🟡 Acima com risco,266.66666666666646
AIR1607,Porto_Alegre-Menino_Deus-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Praia de Belas",0,639,1926.61,24,1761.58,2025-11,0.2333,0.2958,7,30,356.29,333.0,20,2025-11-03,1.09,0.0,-165.02999999999997,berlinda,20,-0.0,8586.61,3480.388,,49.166666666666664,Risco Baixo,🟡 Acima com risco,199.99999999999983
GMB0414,Brasilia-Setor_Hoteleiro-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,691,5145.57,22,4816.76,2025-11,0.7,0.4701,21,30,310.14,305.56,9,2025-11-03,1.07,0.0,-328.8099999999995,berlinda,9,-1.0,7895.61,7070.598,,17.77777777777778,Sem Risco,🟡 Acima com risco,112.4999999999999
DMS0106,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Bairro Belverede",0,136,10322.24,55,9753.75,2025-11,0.7,0.6489,21,30,620.43,583.75,8,2025-11-03,1.06,0.0,-568.4899999999998,berlinda,8,-0.0,14992.24,13591.24,,18.61111111111111,Sem Risco,🟡 Acima com risco,114.28571428571418
VLR802,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,1221,2263.65,67,2150.88,2025-11,0.4667,0.3865,14,30,205.86,221.86,14,2025-11-03,1.05,0.0,-112.76999999999998,berlinda,14,-0.0,5369.6900000000005,3713.2388680000004,,57.22222222222222,Risco Médio,🟡 Acima com risco,233.33333333333314
BFT3207,Goiania-Leste-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,772,1064.24,57,1049.75,2025-11,0.2667,0.2168,8,30,161.5,151.4,20,2025-11-03,1.01,0.0,-14.490000000000009,berlinda,20,-0.0,4092.24,1871.8076,,93.33333333333333,Risco Alto,🟡 Acima com risco,999.9999999999991
PSOB1102,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,129,1867.77,12,1751.85,2025-11,0.3,0.2595,9,30,217.13,185.95,21,2025-11-03,1.07,0.0,-115.92000000000007,berlinda,21,-0.0,5772.719999999999,3039.255,,62.22222222222222,Risco Médio,🟡 Acima com risco,262.4999999999998
PSO0306,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,152,1809.21,12,1751.85,2025-11,0.3,0.2595,9,30,224.56,180.58,19,2025-11-03,1.03,0.0,-57.36000000000013,berlinda,19,-0.0,5240.2300000000005,2838.516,,82.22222222222221,Risco Alto,🟡 Acima com risco,474.9999999999996
RMI201,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,1178,3553.09,34,3392.97,2025-11,0.5333,0.4251,16,30,266.09,287.47,19,2025-11-03,1.05,0.0,-160.12000000000035,berlinda,19,-0.0,9015.02,6465.937269,,71.94444444444444,Risco Médio,🟡 Acima com risco,316.6666666666664
SJE0103,Florianopolis-Canajure-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,375,2930.84,29,2919.75,2025-11,0.5667,0.4078,17,30,198.18,246.31,13,2025-11-03,1.0,0.0,-11.090000000000146,berlinda,13,-0.0,6132.870000000001,4745.430401,,96.94444444444444,Risco Alto,🟡 Acima com risco,1299.9999999999989
CRM0201,Florianopolis-Canto_da_Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canto da Lagoa",0,229,3694.62,15,3406.37,2025-11,0.5333,0.344,16,30,298.25,292.23,13,2025-11-03,1.08,0.0,-288.25,berlinda,13,-0.0,7493.610000000001,5720.621367,,30.0,Risco Baixo,🟡 Acima com risco,144.44444444444431
IAA1004,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,598,3313.41,41,3221.46,2025-11,0.6,0.3848,18,30,221.17,248.0,12,2025-11-03,1.03,0.0,-91.94999999999982,berlinda,12,-0.0,6289.41,5099.01,,70.0,Risco Médio,🟡 Acima com risco,299.9999999999998
PRJ002,Imbituba-Praia_do_Rosa-casa-SIM-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",0,1241,967.12,51,953.78,2025-11,0.3667,0.2278,11,30,0.0,92.59,27,2025-11-03,1.01,0.0,-13.340000000000032,berlinda,27,-0.0,3467.05,1883.844331,,97.77777777777777,Risco Alto,🟡 Acima com risco,1349.9999999999989
SPJ0301,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,518,5685.95,19,5610.79,2025-11,0.7,0.5559,21,30,335.33,253.33,9,2025-11-03,1.01,0.0,-75.15999999999985,berlinda,9,-0.0,7965.92,7281.929,,81.38888888888889,Risco Alto,🟡 Acima com risco,449.9999999999996
BHE0405,Brasilia-Setor_Hoteleiro-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,39,4413.27,147,4038.01,2025-11,0.6,0.5091,18,30,556.17,280.67,12,2025-11-03,1.09,0.0,-375.2600000000002,berlinda,12,-1.0,7781.31,6434.094,,21.38888888888889,Risco Baixo,🟡 Acima com risco,119.99999999999989
NWT1001,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,199,4892.71,35,4545.08,2025-11,0.5,0.472,15,30,397.2,299.92,13,2025-11-03,1.08,0.0,-347.6300000000001,berlinda,13,-1.0,8791.67,6842.1900000000005,,30.0,Risco Baixo,🟡 Acima com risco,144.44444444444431
SKL1204,Penha-Praia-apartamento-SUP-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",0,43,3717.05,48,3553.4,2025-11,0.5,0.3831,15,30,218.2,221.6,10,2025-11-03,1.05,0.0,-163.6500000000001,berlinda,10,-0.0,5933.05,4825.05,,36.94444444444444,Risco Baixo,🟡 Acima com risco,166.66666666666654
SPJ0302,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,518,5599.18,19,5610.79,2025-11,0.6333,0.5559,19,30,354.63,254.27,11,2025-11-03,1.0,0.0,11.609999999999673,berlinda,11,1.0,8396.150000000001,7370.501101,,94.72222222222221,Risco Alto,🟡 Acima com risco,1099.999999999999
THK0502,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, República",0,82,2467.06,443,2284.22,2025-11,0.5667,0.4426,17,30,176.47,154.31,13,2025-11-03,1.08,0.0,-182.84000000000015,berlinda,13,-1.0,4473.09,3603.8772010000002,,30.0,Risco Baixo,🟡 Acima com risco,144.44444444444431
TCO1216,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,499,1368.27,65,1297.34,2025-11,0.4,0.2842,12,30,144.58,130.06,17,2025-11-03,1.05,0.0,-70.93000000000006,berlinda,17,-0.0,3579.29,2252.678,,67.22222222222223,Risco Médio,🟡 Acima com risco,283.3333333333331
CAC0301,Florianopolis-Ingleses_Praia-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,354,2952.68,42,2824.61,2025-11,0.4,0.2907,12,30,365.33,256.5,18,2025-11-03,1.05,0.0,-128.0699999999997,berlinda,18,-0.0,7569.68,4799.48,,70.0,Risco Médio,🟡 Acima com risco,299.9999999999998
EOX0705,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,50,2306.08,67,2150.88,2025-11,0.5667,0.3865,17,30,153.24,204.31,13,2025-11-03,1.07,0.0,-155.19999999999982,berlinda,13,-0.0,4962.110000000001,3811.252201,,33.88888888888889,Risco Baixo,🟡 Acima com risco,162.49999999999986
NWT0508,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,260,4981.25,35,4545.08,2025-11,0.6333,0.472,19,30,338.05,298.18,11,2025-11-03,1.1,0.0,-436.1700000000001,berlinda,11,-1.0,8261.23,7058.461334,,14.722222222222223,Sem Risco,🟡 Acima com risco,99.99999999999991
CZZ0502,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",1,22,1609.54,49,1538.22,2025-11,0.2759,0.1338,8,30,230.38,243.81,21,2025-11-03,1.05,230.38,-71.31999999999994,berlinda,21,-0.0,6729.55,3022.150759,,74.72222222222223,Risco Médio,🟡 Acima com risco,349.9999999999997
MRE1101,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Pereque",0,227,3271.58,23,3094.93,2025-11,0.5,0.2277,15,30,254.19,184.33,12,2025-11-03,1.06,0.0,-176.6500000000001,berlinda,12,-0.0,5483.54,4377.5599999999995,,40.0,Risco Baixo,🟡 Acima com risco,171.42857142857127
NWTA0609,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,208,5541.89,26,5361.2,2025-11,0.3667,0.5855,11,30,488.0,431.53,17,2025-11-03,1.03,0.0,-180.6900000000005,berlinda,17,-0.0,12877.9,8232.004867,,79.72222222222223,Risco Médio,🟡 Acima com risco,424.99999999999966
DMS0304,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Bairro Belverede",1,260,10353.66,55,9753.75,2025-11,0.6552,0.6489,19,30,727.74,506.8,10,2025-11-03,1.06,727.74,-599.9099999999999,berlinda,10,-1.0,15421.66,13674.2136,,28.333333333333332,Risco Baixo,🟡 Acima com risco,142.85714285714272
CLE1203,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",1,255,3389.09,23,3094.93,2025-11,0.6552,0.2277,19,30,217.42,166.6,10,2025-11-03,1.1,217.42,-294.1600000000003,berlinda,10,-1.0,5055.09,4480.6532,,11.11111111111111,Sem Risco,🟡 Acima com risco,90.90909090909082
MNDA0217,Cabo_Frio-Centro-apartamento-SUP-1Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",3,68,3235.09,46,3050.9,2025-11,0.5185,0.4756,14,30,270.93,232.38,13,2025-11-03,1.06,812.79,-184.19000000000005,berlinda,13,-0.0,6256.030000000001,4801.447389999999,,45.27777777777778,Risco Baixo,🟡 Acima com risco,185.71428571428555
PDU0033,Cabo_Frio-Foguete-casa-JR-1Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",4,358,1325.36,35,1249.65,2025-11,0.3077,0.2792,8,30,190.88,185.33,15,2025-11-03,1.06,763.52,-75.70999999999981,berlinda,15,-0.0,4105.31,2180.750615,,52.5,Risco Médio,🟡 Acima com risco,214.28571428571408
ESB0310,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,102,2719.36,195,2712.93,2025-11,0.7,0.4447,21,30,185.43,240.0,9,2025-11-03,1.0,0.0,-6.430000000000291,berlinda,9,-0.0,4879.360000000001,4231.360000000001,,91.66666666666666,Risco Alto,🟡 Acima com risco,899.9999999999992
BBC0102,Marau-Barra_Grande-apartamento-SUP-3Q,Carteira 2,BA,"Maraú, BA","Maraú, BA, Barra Grande",4,26,3713.22,13,3700.9,2025-11,0.3846,0.2042,10,30,441.3,444.62,13,2025-11-03,1.0,1765.2,-12.319999999999709,berlinda,13,-0.0,9493.28,5936.231076,,96.94444444444444,Risco Alto,🟡 Acima com risco,1299.9999999999989
SDO206,Florianopolis-Ingleses_Norte-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",4,1874,3254.57,13,3119.27,2025-11,0.5,0.1887,13,30,297.23,303.9,10,2025-11-03,1.04,1188.92,-135.30000000000018,berlinda,10,-0.0,6293.57,4774.07,,49.166666666666664,Risco Baixo,🟡 Acima com risco,199.99999999999983
ENU011,Ubatuba-Praia_Grande-apartamento-JR-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",9,568,4055.6,180,3958.45,2025-11,0.7619,0.3897,16,30,308.38,265.75,4,2025-11-03,1.02,2775.42,-97.15000000000009,berlinda,4,-0.0,5118.6,4865.4997,,24.72222222222222,Risco Baixo,🟡 Acima com risco,133.33333333333323
ACO803,Balneario_Camboriu-Centro-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",3,605,4030.65,64,3923.17,2025-11,0.5556,0.3462,15,30,313.47,220.83,12,2025-11-03,1.03,940.4100000000001,-107.48000000000002,berlinda,12,-0.0,6680.610000000001,5502.9677759999995,,70.0,Risco Médio,🟡 Acima com risco,299.9999999999998
SLI0715,Maceio-Ponta_Verde-apartamento-TOP-2Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",0,264,5747.36,36,5667.64,2025-11,0.7333,0.6263,22,30,316.0,280.29,7,2025-11-03,1.01,0.0,-79.71999999999935,berlinda,7,-0.0,7709.389999999999,7186.116599,,74.72222222222223,Risco Médio,🟡 Acima com risco,349.9999999999997
VDT0401,Bombinhas-Bombas-apartamento-MASTER-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",12,491,6798.4,16,6804.99,2025-11,0.8333,0.3701,15,30,517.73,450.0,3,2025-11-03,1.0,6212.76,6.5900000000001455,berlinda,3,1.0,8148.4,7923.355,,70.0,Risco Médio,🟡 Acima com risco,299.9999999999998
CON1506,Porto_Alegre-PUC_RS-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Partenon",0,894,1082.47,16,1000.02,2025-11,0.2333,0.2054,7,30,181.43,148.55,22,2025-11-03,1.08,0.0,-82.45000000000005,berlinda,22,-0.0,4350.570000000001,1844.9177300000001,,59.44444444444444,Risco Médio,🟡 Acima com risco,244.44444444444423
CCI210,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,997,3227.53,17,3036.54,2025-11,0.3667,0.3235,11,30,342.73,305.5,16,2025-11-03,1.06,0.0,-190.99000000000024,berlinda,16,-0.0,8115.530000000001,5019.9596,,55.833333333333336,Risco Médio,🟡 Acima com risco,228.57142857142836
ILC3109,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1828,10497.8,28,10075.49,2025-11,0.6667,0.5987,20,30,680.9,657.2,10,2025-11-03,1.04,0.0,-422.3099999999995,berlinda,10,-0.0,17069.8,14879.3524,,49.166666666666664,Risco Baixo,🟡 Acima com risco,199.99999999999983
VFI0103,Gramado-Geral-apartamento-JR-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",8,330,4149.56,44,3981.28,2025-11,0.5909,0.4212,13,30,464.38,332.33,9,2025-11-03,1.04,3715.04,-168.2800000000002,berlinda,9,-0.0,7140.530000000001,5916.924173,,43.888888888888886,Risco Baixo,🟡 Acima com risco,179.99999999999983
EME0218,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Setor Noroeste",0,430,2763.34,92,2693.61,2025-11,0.4333,0.5034,13,30,249.69,171.81,16,2025-11-03,1.03,0.0,-69.73000000000002,berlinda,16,-0.0,5512.3,3954.464368,,77.77777777777779,Risco Médio,🟡 Acima com risco,399.99999999999966
MMD0604,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",0,162,1687.46,30,1557.2,2025-11,0.3667,0.2303,11,30,177.0,185.68,19,2025-11-03,1.08,0.0,-130.26,berlinda,19,-0.0,5215.38,2981.1482640000004,,51.388888888888886,Risco Médio,🟡 Acima com risco,211.11111111111094
PGO0205,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",1,327,1206.35,27,1167.9,2025-11,0.2759,0.2113,8,30,176.82,134.24,17,2025-11-03,1.03,176.82,-38.44999999999982,berlinda,17,-0.0,3488.43,1835.975872,,79.72222222222223,Risco Médio,🟡 Acima com risco,424.99999999999966
CEP093,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",6,787,3779.26,71,3587.4,2025-11,0.375,0.3532,9,30,485.22,196.17,12,2025-11-03,1.05,2911.32,-191.86000000000013,berlinda,12,-0.0,6133.3,4662.025000000001,,49.166666666666664,Risco Baixo,🟡 Acima com risco,199.99999999999983
TRC0410,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Carvoeira",0,130,1904.99,37,1897.84,2025-11,0.3,0.3378,9,30,217.22,191.84,19,2025-11-03,1.0,0.0,-7.150000000000091,berlinda,19,-0.0,5549.95,2998.478,,100.0,Risco Alto,🟡 Acima com risco,1899.9999999999984
JBV134,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",4,1971,8125.77,25,7947.66,2025-11,0.5,0.4701,13,30,469.61,408.57,7,2025-11-03,1.02,1878.44,-178.11000000000058,berlinda,7,-0.0,10985.76,9555.765,,57.22222222222222,Risco Médio,🟡 Acima com risco,233.33333333333314
CNA015,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,1016,6635.82,25,6397.17,2025-11,0.5,0.3129,15,30,564.0,668.67,15,2025-11-03,1.04,0.0,-238.64999999999964,berlinda,15,-0.0,16665.87,11650.845,,68.05555555555556,Risco Médio,🟡 Acima com risco,299.9999999999997
SKC0414,Maceio-Jatiuca-apartamento-TOP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Jatiúca",0,268,3643.8,36,3330.98,2025-11,0.7,0.4725,21,30,225.33,215.33,9,2025-11-03,1.09,0.0,-312.82000000000016,berlinda,9,-1.0,5581.77,5000.379,,10.277777777777777,Sem Risco,🟡 Acima com risco,89.99999999999991
OKA139,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,779,1988.68,22,1969.86,2025-11,0.3333,0.3561,10,30,240.5,269.7,20,2025-11-03,1.01,0.0,-18.820000000000164,berlinda,20,-0.0,7382.68,3786.5002,,93.33333333333333,Risco Alto,🟡 Acima com risco,999.9999999999991
SPJ0303,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,398,6066.81,19,5610.79,2025-11,0.6552,0.5559,19,30,304.17,338.5,6,2025-11-03,1.08,304.17,-456.02000000000044,berlinda,6,-1.0,8097.81,7397.5212,,5.833333333333333,Sem Risco,🟡 Acima com risco,66.66666666666661
BSO0203,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,193,2425.25,50,2244.64,2025-11,0.5667,0.3503,17,30,170.12,143.31,13,2025-11-03,1.08,0.0,-180.61000000000013,berlinda,13,-1.0,4288.28,3481.029101,,30.0,Risco Baixo,🟡 Acima com risco,144.44444444444431
NWT0602,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,215,4981.88,35,4545.08,2025-11,0.5,0.472,15,30,408.29,282.69,13,2025-11-03,1.1,0.0,-436.8000000000002,berlinda,13,-1.0,8656.85,6819.365,,20.0,Risco Baixo,🟡 Acima com risco,118.18181818181807
FFS0408,Itapema-Meia_Praia-Sul-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,5,3829.93,13,3503.7,2025-11,0.7333,0.2442,22,30,251.59,281.0,8,2025-11-03,1.09,0.0,-326.23,berlinda,8,-1.0,6077.93,5478.3884,,7.777777777777778,Sem Risco,🟡 Acima com risco,79.99999999999993
IBY1613,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",0,269,3826.23,102,3578.07,2025-11,0.6,0.4408,18,30,251.39,222.0,12,2025-11-03,1.07,0.0,-248.15999999999985,berlinda,12,-1.0,6490.23,5424.63,,31.944444444444443,Risco Baixo,🟡 Acima com risco,149.9999999999999
MHF1602,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, CEntro",0,444,2475.48,10,2423.39,2025-11,0.3333,0.2478,10,30,300.5,266.11,19,2025-11-03,1.02,0.0,-52.090000000000146,berlinda,19,-0.0,7531.57,4160.674797,,87.77777777777777,Risco Alto,🟡 Acima com risco,633.3333333333328
RFA303,Porto_Alegre-Santana-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Santo Antônio",0,423,1250.08,50,1234.35,2025-11,0.3333,0.2538,10,30,152.8,145.89,19,2025-11-03,1.01,0.0,-15.730000000000018,berlinda,19,-0.0,4021.99,2173.957603,,92.22222222222223,Risco Alto,🟡 Acima com risco,949.9999999999992
SVN0401,Florianopolis-Ingleses_Centro-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",4,683,6205.86,42,5720.54,2025-11,0.5385,0.3375,14,30,516.43,347.9,10,2025-11-03,1.08,2065.72,-485.3199999999997,berlinda,10,-1.0,9684.86,8079.3015,,17.22222222222222,Sem Risco,🟡 Acima com risco,111.11111111111101
AGS0642,Bombinhas-Centro-casa-SUP-4Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",9,540,5871.19,26,5576.72,2025-11,0.7619,0.3554,16,30,441.88,296.0,5,2025-11-03,1.05,3976.92,-294.46999999999935,berlinda,5,-0.0,7351.19,6998.802,,8.88888888888889,Sem Risco,🟡 Acima com risco,83.33333333333327
JRR309,Florianopolis-Jurere_Tradicional-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,142,9921.12,14,9229.09,2025-11,0.7407,0.3777,20,30,633.95,425.0,7,2025-11-03,1.07,1901.8500000000001,-692.0300000000007,berlinda,7,-1.0,12896.12,12124.702500000001,,9.444444444444445,Sem Risco,🟡 Acima com risco,87.49999999999993
PLN0415,Brasilia-Lago_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Guará, DF, Centro",0,761,3032.38,10,3008.8,2025-11,0.4,0.4828,12,30,195.38,196.14,14,2025-11-03,1.01,0.0,-23.579999999999927,berlinda,14,-0.0,5778.34,4130.764,,90.0,Risco Alto,🟡 Acima com risco,699.9999999999994
EMB686,Bombinhas-Mariscal-casa-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",0,1482,2763.43,13,2719.58,2025-11,0.3667,0.263,11,30,278.09,272.19,16,2025-11-03,1.02,0.0,-43.84999999999991,berlinda,16,-0.0,7118.469999999999,4360.423168,,83.88888888888889,Risco Alto,🟡 Acima com risco,533.3333333333329
NWT0912,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,215,4671.98,35,4545.08,2025-11,0.6,0.472,18,30,308.22,297.18,11,2025-11-03,1.03,0.0,-126.89999999999964,berlinda,11,-0.0,7940.959999999999,6633.3679999999995,,65.27777777777779,Risco Médio,🟡 Acima com risco,274.9999999999998
NWT1419,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,309,4876.96,35,4545.08,2025-11,0.5333,0.472,16,30,352.88,330.71,14,2025-11-03,1.07,0.0,-331.8800000000001,berlinda,14,-1.0,9506.9,7346.107002,,41.66666666666667,Risco Baixo,🟡 Acima com risco,174.99999999999986
UPP0316,Curitiba-Centro-apartamento-JR-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",0,29,1641.28,216,1613.6,2025-11,0.4333,0.3993,13,30,150.77,165.82,17,2025-11-03,1.02,0.0,-27.680000000000064,berlinda,17,-0.0,4460.22,2862.726702,,85.27777777777777,Risco Alto,🟡 Acima com risco,566.6666666666662
DLH0303,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",0,521,9898.53,55,9753.75,2025-11,0.6667,0.6489,20,30,678.8,615.88,8,2025-11-03,1.01,0.0,-144.78000000000065,berlinda,8,-0.0,14825.57,13183.387568,,77.77777777777779,Risco Médio,🟡 Acima com risco,399.99999999999966
