listing,group_name,num_listing_blocked,n_days_status,listing_fat,n_competitors,meta_value,year_month,to_listings,to_competitors,days_occupied,total_days
NWT0603,Especial-NWT-apartamento-TOP-1Q,0,154,5713.78,34,4405.55,2025-09,0.9333,0.6132,28,30
NWT1001,Especial-NWT-apartamento-TOP-1Q,0,138,5303.64,34,4405.55,2025-09,0.7667,0.6132,23,30
NWT1123,Especial-NWT-apartamento-TOP-1Q,0,60,3187.15,34,4405.55,2025-09,0.5333,0.6132,16,30
OAG0507,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,2,94,1889.28,272,4993.26,2025-09,0.3571,0.6927,10,30
PSO0601,Penha-Beto_Carrero-apartamento-SUP-1Q,0,28,2546.49,20,1865.2,2025-09,0.8,0.5162,24,30
RFM0017,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,0,130,1243.54,23,2921.45,2025-09,0.2667,0.5633,8,30
SPJ0201,Especial-SPJ-apartamento-TOP-1Q,0,455,3852.34,15,3792.7,2025-09,0.8,0.4818,24,30
SPJ0302,Especial-SPJ-apartamento-TOP-1Q,0,457,2898.46,15,3792.7,2025-09,0.7667,0.4818,23,30
SPT0203,Blumenau-Central-apartamento-JR-1Q,0,482,1970.52,35,1509.6,2025-09,0.8,0.4702,24,30
THK0502,Sao_Paulo-Republica-apartamento-SUP-1Q,0,21,2861.86,444,3011.48,2025-09,0.8333,0.6716,25,30
TPS210,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,0,620,3904.5,17,3512.48,2025-09,1.0,0.4916,30,30
TRS0005,Penha-Beto_Carrero-casa-JR-1Q,0,103,1215.24,19,1197.1,2025-09,0.5,0.4202,15,30
VAC0601,Barra_Velha-Tabuleiro-apartamento-TOP-2Q,30,98,0.0,24,1427.19,2025-09,,0.2396,0,30
VST032,Especial-VST-casa-TOP-1Q,1,426,4595.32,35,2529.48,2025-09,0.7241,0.1819,21,30
COL102,Bombinhas-Bombas-apartamento-SUP-3Q,5,1033,2315.61,12,2292.11,2025-09,0.84,0.2919,21,30
CON0101,Itapema-Meia_Praia-Norte-apartamento-SUP-3Q,2,201,671.32,15,1670.83,2025-09,0.0714,0.1835,2,30
CST0905,Itajai-Centro-apartamento-JR-1Q,0,55,2765.7,9,2121.69,2025-09,1.0,0.5598,30,30
CZZ0304,Urubici-Geral-apartamento-SUP-1Q,0,152,2364.88,53,2228.74,2025-09,0.5,0.2369,15,30
DLH0302,Gramado-Centro-apartamento-TOP-2Q,0,418,7267.42,58,4406.4,2025-09,0.8333,0.4483,25,30
DNAG1701,Goiania-Central-apartamento-TOP-1Q,0,686,2763.14,48,2731.56,2025-09,0.5667,0.5615,17,30
DNAG1702,Goiania-Central-apartamento-TOP-1Q,0,46,3988.25,48,2731.56,2025-09,0.7667,0.5615,23,30
EDF1605,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,0,14,2704.2,36,2915.05,2025-09,0.6333,0.5788,19,30
EUB1602,Salvador-Barra-apartamento-SUP-1Q,0,224,2509.66,201,2862.8,2025-09,0.8667,0.5422,26,30
FDL103,Bombinhas-Bombas-apartamento-SIM-2Q,0,1182,231.9,39,1060.84,2025-09,0.0667,0.2938,2,30
JMA125,Florianopolis-Jurere_Longe-apartamento-JR-1Q,0,144,255.0,28,1059.5,2025-09,0.1,0.409,3,30
JRR303,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,0,1370,3619.21,15,5839.5,2025-09,0.5667,0.489,17,30
LIV1004,Salvador-Graca-apartamento-TOP-1Q,2,96,2440.06,10,2506.32,2025-09,0.3929,0.5488,11,30
MCB0807,Balneario_Picarras-Geral-apartamento-SUP-2Q,0,69,970.05,44,1016.07,2025-09,0.3333,0.1971,10,30
MHF1002,Itapema-Canto_Praia-apartamento-TOP-2Q,5,248,2789.6,12,2364.02,2025-09,0.48,0.2853,12,30
MHFA2007,Itapema-Canto_Praia-apartamento-SUP-1Q,5,320,911.06,12,1214.13,2025-09,0.16,0.3234,4,30
NWT0404,Especial-NWT-apartamento-TOP-1Q,5,32,4061.2,34,4405.55,2025-09,0.76,0.6132,19,30
NWT0920,Especial-NWT-apartamento-TOP-1Q,0,153,4870.45,34,4405.55,2025-09,0.7333,0.6132,22,30
NWT0924,Especial-NWT-apartamento-TOP-1Q,0,153,4326.11,34,4405.55,2025-09,0.4333,0.6132,13,30
NWT1007,Especial-NWT-apartamento-TOP-1Q,0,138,3626.46,34,4405.55,2025-09,0.5667,0.6132,17,30
NWT1323,Especial-NWT-apartamento-TOP-1Q,0,223,4805.72,34,4405.55,2025-09,0.7667,0.6132,23,30
PRN0003,Imbituba-Praia_do_Rosa-casa-JR-2Q,1,115,1963.36,41,1530.0,2025-09,0.5517,0.2213,16,30
SOA0602,Salvador-Boca_do_Rio-apartamento-SUP-2Q,2,388,3337.47,11,3410.2,2025-09,0.7857,0.6689,22,30
SOA0608,Salvador-Boca_do_Rio-apartamento-TOP-1Q,0,269,2300.2,11,3410.2,2025-09,0.6,0.6689,18,30
STP0903,Guarapari-Centro-apartamento-SUP-2Q,0,89,1957.49,16,2117.79,2025-09,0.4667,0.3522,14,30
TCO0409,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,7,426,1859.26,76,1965.48,2025-09,0.7391,0.587,17,30
TDB0101,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,2,227,3140.47,29,2481.79,2025-09,0.75,0.4084,21,30
TPS106,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,0,956,3014.77,17,3512.48,2025-09,1.0,0.4916,30,30
TXP1304,Goiania-Central-apartamento-SUP-1Q,2,711,3540.91,140,2762.08,2025-09,0.8571,0.6003,24,30
VNVA0801,Itapema-Praia_Centro-apartamento-TOP-2Q,0,103,2675.03,20,1967.42,2025-09,0.6667,0.2796,20,30
ZAH0811,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,0,59,5925.72,212,4043.15,2025-09,0.9,0.6725,27,30
BFT3015,Goiania-Leste-apartamento-SUP-1Q,4,389,2989.47,79,2609.28,2025-09,0.8462,0.584,22,30
BSO0107,Itajai-Praia_Brava-apartamento-SUP-1Q,0,137,2286.24,15,1844.31,2025-09,0.8333,0.52,25,30
CEP0128,Sao_Paulo-Pompeia-apartamento-SUP-1Q,1,4,3118.06,64,3067.19,2025-09,0.7241,0.5586,21,30
CHE0401,Bombinhas-Centro-casa-TOP-4Q,5,313,12148.04,15,2758.25,2025-09,0.68,0.2102,17,30
EVA704,Florianopolis-Centrao-apartamento-SUP-1Q,0,587,3382.3,115,2909.04,2025-09,0.9,0.523,27,30
IAB109,Camaçari-Itacimirim-apartamento-SUP-2Q,1,580,1733.28,15,3415.13,2025-09,0.1034,0.3897,3,30
ILC3104,Especial-ILC-hotel-JR-1Q,3,1910,5889.49,15,4134.37,2025-09,0.963,0.5328,26,30
JBV142,Especial-JBV-hotel-TOP-1Q,1,1519,6532.0,31,7153.6,2025-09,0.8276,0.7461,24,30
MMD0503,Ilheus-Sul-apartamento-SUP-2Q,10,150,1915.32,18,2399.79,2025-09,0.75,0.3683,15,30
MON0099,Barra_Velha-Tabuleiro-casa-SUP-2Q,6,88,1548.68,9,1927.04,2025-09,0.7083,0.2871,17,30
RBF142,Florianopolis-Estreito-casa-JR-2Q,0,691,2480.21,15,1751.85,2025-09,0.8667,0.351,26,30
RGF1201,Salvador-Flamengo-apartamento-TOP-1Q,0,129,3234.15,27,3172.8,2025-09,0.8,0.568,24,30
RGOA701,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,0,59,2696.31,25,1683.0,2025-09,0.9333,0.2755,28,30
SSG0305,Florianopolis-UFSC-apartamento-TOP-1Q,0,570,2850.51,15,1825.82,2025-09,0.5667,0.524,17,30
STI209,Florianopolis-Ingleses_Centro-apartamento-SUP-1Q,0,1628,2626.05,22,1076.72,2025-09,0.7667,0.4636,23,30
TCO0213,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,1,327,2745.72,76,1965.48,2025-09,0.8621,0.587,25,30
DLH0306,Gramado-Centro-apartamento-TOP-1Q,1,299,5311.59,26,4763.83,2025-09,0.8621,0.5959,25,30
EIT302,Balneario_Camboriu-Centro-apartamento-JR-2Q,4,570,2003.74,39,2313.28,2025-09,0.7692,0.4048,20,30
ELF0401,Bombinhas-Bombas-apartamento-SUP-1Q,4,103,1651.54,20,1429.7,2025-09,0.3846,0.2367,10,30
ELF0607,Bombinhas-Bombas-apartamento-SUP-1Q,13,103,1572.82,20,1429.7,2025-09,0.5882,0.2367,10,30
