listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,atingimento_meta,grupo_criticidade,data_atualizacao
NWT0814,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,125,4167.63,33,4282.3,2025-09,0.6333,0.6542,19,30,289.6,280.89,19,0.97,berlinda,2025-09-25
ONP1716,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Paraíso",3,42,2530.99,569,3559.8,2025-09,0.6296,0.6934,17,30,187.54,177.0,18,0.71,atenção,2025-09-25
PSO0808,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",2,55,2073.28,11,1518.27,2025-09,0.6786,0.5812,19,30,164.32,155.17,12,1.37,ok,2025-09-25
PSO1004,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",1,24,3193.23,11,1518.27,2025-09,0.9655,0.5812,28,30,205.85,151.8,5,2.1,meta_subestimada,2025-09-25
PSOA0807,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",1,39,2370.1,11,1518.27,2025-09,0.7241,0.5812,21,30,168.0,157.46,13,1.56,ok,2025-09-25
RMC203,Florianopolis-Estreito-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Capoeiras",1,781,1980.52,10,1138.7,2025-09,0.7586,0.365,22,30,125.43,164.0,1,1.74,ok,2025-09-25
RPP0678,Penha-Longe-casa-JR-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,222,2411.3,18,1703.19,2025-09,0.6333,0.308,19,30,137.06,133.57,14,1.42,ok,2025-09-25
SPT0102,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",1,530,576.11,35,1512.11,2025-09,0.2414,0.4968,7,30,525.75,255.43,21,0.38,crítico,2025-09-25
VDP0029,Cabo_Frio-Palmeiras-casa-JR-4Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Parque Burle",5,185,2644.88,32,1871.8,2025-09,0.56,0.3738,14,30,377.63,281.5,8,1.41,ok,2025-09-25
VTD0203,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",1,33,2818.59,39,2601.66,2025-09,0.8276,0.6281,24,30,228.61,198.5,6,1.08,berlinda,2025-09-25
VTE0301,Itapema-Meia_Praia-Norte-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",6,53,3509.86,12,3604.27,2025-09,0.8333,0.3943,20,30,330.13,267.0,2,0.97,berlinda,2025-09-25
YVD1301,Balneario_Camboriu-Intermediario-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",6,579,3581.57,42,3060.28,2025-09,1.0,0.4869,24,30,253.91,238.86,14,1.17,ok,2025-09-25
ACB0204,Florianopolis-Cachoeira_Bom_Jesus-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,151,4567.06,13,1813.16,2025-09,0.7333,0.3913,22,30,180.13,190.95,21,2.52,meta_subestimada,2025-09-25
BEL0201,Florianopolis-Jurere_Tradicional-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",8,249,0.0,11,7554.38,2025-09,0.0,0.4014,0,30,,1200.0,29,0.0,crítico,2025-09-25
IDVA0903,Goiania-Central-2-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Oeste",0,717,4468.07,29,4135.34,2025-09,0.8333,0.5879,25,30,241.93,227.37,16,1.08,berlinda,2025-09-25
LIV1408,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,41,3766.48,11,2171.32,2025-09,0.9667,0.6367,29,30,214.95,238.22,9,1.73,ok,2025-09-25
MHFA0507,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,396,2039.48,12,1138.7,2025-09,0.6667,0.3389,20,30,146.75,135.81,21,1.79,ok,2025-09-25
NOA1014,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",0,419,3181.31,126,3568.51,2025-09,0.7,0.6491,21,30,168.0,175.77,22,0.89,berlinda,2025-09-25
NWT0815,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,125,3666.99,33,4282.3,2025-09,0.5667,0.6542,17,30,295.57,280.0,22,0.86,berlinda,2025-09-25
NWT1022,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,138,4447.4,33,4282.3,2025-09,0.7,0.6542,21,30,270.86,280.0,24,1.04,berlinda,2025-09-25
PEV025,Ubatuba-Tenorio-casa-JR-4Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Tenório",10,145,1825.41,49,2545.54,2025-09,0.45,0.485,9,30,264.14,311.09,22,0.72,atenção,2025-09-25
PSO0309,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",1,40,1987.72,11,1518.27,2025-09,0.6897,0.5812,20,30,185.79,158.33,15,1.31,ok,2025-09-25
SPI0811,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",4,264,6545.11,270,5055.45,2025-09,1.0,0.7284,26,30,280.42,252.11,19,1.29,ok,2025-09-25
VIN202,Florianopolis-Ingleses_Norte-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",8,1530,2771.79,13,1459.88,2025-09,0.8182,0.223,18,30,236.73,261.88,17,1.9,ok,2025-09-25
VNV1301,Itapema-Praia_Centro-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",0,27,2762.08,20,1732.39,2025-09,0.6667,0.2738,20,30,168.0,187.17,18,1.59,ok,2025-09-25
BCA0211,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",3,109,3417.3,38,3042.57,2025-09,0.8148,0.6421,22,30,237.94,229.45,11,1.12,ok,2025-09-25
BSO0102,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,137,2525.8,15,1927.04,2025-09,0.8667,0.5846,26,30,179.78,149.5,20,1.31,ok,2025-09-25
CEO0104,Itapema-Meia_Praia-Norte-apartamento-JR-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",2,501,2756.04,13,1927.04,2025-09,1.0,0.365,28,30,167.6,153.75,8,1.43,ok,2025-09-25
CSCD0013,Florianopolis-Ingleses_Norte-apartamento-SIM-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",1,1287,2270.44,15,775.2,2025-09,0.7931,0.5078,23,30,158.13,127.63,8,2.93,meta_subestimada,2025-09-25
DLH0201,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",1,335,8053.36,57,4304.82,2025-09,0.8621,0.4513,25,30,458.32,451.55,11,1.87,ok,2025-09-25
EEP1102,Guarapari-Centro-apartamento-SUP-1Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, São Judas Tadeu",0,52,2402.28,31,2292.0,2025-09,0.8333,0.6428,25,30,157.44,151.91,11,1.05,berlinda,2025-09-25
LEC0107,Brasilia-Asa_Sul-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Sudoeste",0,81,3870.0,121,3873.05,2025-09,1.0,0.7973,30,30,228.4,222.79,19,1.0,berlinda,2025-09-25
LFH0306,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,7,1251.8,35,1512.11,2025-09,0.5333,0.4968,16,30,351.41,189.85,13,0.83,berlinda,2025-09-25
NLUG0001,São_Miguel_dos_Milagres-Geral-casa-TOP-3Q,Carteira 2,AL,"Passo de Camaragibe, AL","Passo de Camaragibe, AL, Praia do Marceneiro",9,213,5439.74,18,9487.24,2025-09,0.5238,0.6028,11,30,667.9,498.0,9,0.57,atenção,2025-09-25
NWT0913,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,153,4467.96,33,4282.3,2025-09,0.7667,0.6542,23,30,282.94,257.31,13,1.04,berlinda,2025-09-25
NWT0917,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,160,4407.93,33,4282.3,2025-09,0.7931,0.6542,23,30,287.25,251.46,26,1.03,berlinda,2025-09-25
PNM0202,Florianopolis-Jurere_Internacional-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,221,2557.61,15,1417.8,2025-09,0.5667,0.3167,17,30,215.24,206.0,12,1.8,ok,2025-09-25
RMI201,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,1117,2120.1,22,2595.66,2025-09,0.6667,0.6402,20,30,198.54,232.29,7,0.82,berlinda,2025-09-25
SPT0301,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,473,1733.67,35,1512.11,2025-09,0.6333,0.4968,19,30,449.64,244.17,18,1.15,ok,2025-09-25
TAH0602,Itapema-Meia_Praia-Norte-apartamento-JR-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",5,102,2075.76,13,1927.04,2025-09,0.68,0.365,17,30,252.4,165.75,24,1.08,berlinda,2025-09-25
VGC0005,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-JR-1Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Praia do Forte",1,257,1713.92,32,2177.65,2025-09,0.4483,0.4458,13,30,179.55,186.28,18,0.79,atenção,2025-09-25
VTL0302,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,269,1928.8,20,2189.04,2025-09,0.4667,0.4216,14,30,161.33,162.53,19,0.88,berlinda,2025-09-25
BLS1553,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",2,706,2672.42,143,2973.3,2025-09,0.6429,0.6535,18,30,205.87,230.0,15,0.9,berlinda,2025-09-25
DIA0004,Salvador-Flamengo-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Stella Maris",8,102,3586.13,47,3197.13,2025-09,0.9091,0.6441,20,30,167.36,186.25,16,1.12,ok,2025-09-25
MHF1303,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",1,417,3238.85,9,1154.3,2025-09,0.8621,0.3307,25,30,229.67,215.18,11,2.81,meta_subestimada,2025-09-25
NWT0807,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,264,4407.36,33,4282.3,2025-09,0.6,0.6542,18,30,298.13,283.33,15,1.03,berlinda,2025-09-25
OKA0221,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,139,3265.21,22,1531.56,2025-09,0.9333,0.4539,28,30,223.69,223.28,18,2.13,meta_subestimada,2025-09-25
PDAA0611,Camaçari-Jacuipe-casa-SUP-3Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Barra do Jacuípe",4,647,3709.03,16,2712.93,2025-09,0.3462,0.4833,9,30,,455.0,28,1.37,ok,2025-09-25
PZD0403,Florianopolis-Itacorubi-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",2,329,3605.14,14,2409.16,2025-09,0.8214,0.4517,23,30,216.76,203.4,10,1.5,ok,2025-09-25
QUI0225,Pocos_de_Caldas-Geral-apartamento-JR-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, Cascatinha",0,175,1724.91,27,1362.55,2025-09,0.3667,0.3965,11,30,204.36,180.19,16,1.27,ok,2025-09-25
SOA0406,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,87,2833.98,23,2242.37,2025-09,0.9333,0.6421,28,30,155.22,153.13,8,1.26,ok,2025-09-25
SPJ0503,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,321,3657.24,15,3792.7,2025-09,0.9,0.5025,27,30,230.71,186.82,17,0.96,berlinda,2025-09-25
STA0305,Gramado-Centro-apartamento-TOP-1Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",0,17,5210.36,25,4867.1,2025-09,0.8333,0.6074,25,30,351.5,322.0,12,1.07,berlinda,2025-09-25
TCO0914,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,430,2497.04,75,2131.42,2025-09,0.8667,0.6172,26,30,128.42,128.71,17,1.17,ok,2025-09-25
TPS211,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,748,2860.82,20,2397.6,2025-09,0.9,0.5347,27,30,157.09,153.05,20,1.19,ok,2025-09-25
VST031,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",1,62,2872.15,36,2529.96,2025-09,0.3448,0.2014,10,30,360.75,194.64,25,1.14,ok,2025-09-25
WBU2607,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,686,4286.48,49,3075.47,2025-09,0.8333,0.601,25,30,225.5,214.61,23,1.39,ok,2025-09-25
BLS1251,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",2,711,2826.24,143,2973.3,2025-09,0.7143,0.6535,20,30,206.55,201.75,20,0.95,berlinda,2025-09-25
CMH0202,Florianopolis-Jurere_Internacional-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",20,192,3100.68,18,5415.03,2025-09,0.9,0.5363,9,30,341.88,259.14,7,0.57,atenção,2025-09-25
COM305,Florianopolis-Santinho-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1468,2242.99,12,2088.24,2025-09,0.7667,0.3817,23,30,203.25,205.33,3,1.07,berlinda,2025-09-25
DAL312,Canela-Geral-apartamento-TOP-1Q,Carteira 4,RS,"Canela, RS","Canela, RS, São José",2,693,2900.35,15,2737.0,2025-09,0.6786,0.3705,19,30,241.0,223.67,15,1.06,berlinda,2025-09-25
DLH0501,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",0,258,9397.67,57,4304.82,2025-09,0.9,0.4513,27,30,462.71,491.0,9,2.18,meta_subestimada,2025-09-25
EDC402,Florianopolis-Centrao-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,839,4025.25,40,3798.39,2025-09,0.6667,0.6615,20,30,310.8,266.95,21,1.06,berlinda,2025-09-25
EDT0009,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuan",0,507,3342.18,22,2699.67,2025-09,0.7,0.6016,21,30,324.75,271.43,21,1.24,ok,2025-09-25
EDT0011,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuan",3,662,2175.4,22,2699.67,2025-09,0.4815,0.6016,13,30,395.57,301.31,16,0.81,berlinda,2025-09-25
EJO0305,Florianopolis-Centrao-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,49,2270.67,40,3798.39,2025-09,0.4483,0.6615,13,30,279.0,266.37,19,0.6,atenção,2025-09-25
ETP1002,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, centro",19,262,728.95,18,1552.33,2025-09,0.4545,0.303,5,30,131.33,145.38,13,0.47,crítico,2025-09-25
MDR102,Florianopolis-Ingleses_Norte-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1062,5844.41,13,2919.75,2025-09,0.7667,0.5202,23,30,387.78,396.33,12,2.0,meta_subestimada,2025-09-25
MHF1704,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,413,2267.38,9,1154.3,2025-09,0.6,0.3307,18,30,190.26,186.17,12,1.96,ok,2025-09-25
NWT0312,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,259,4662.51,33,4282.3,2025-09,0.6333,0.6542,19,30,330.6,329.0,9,1.09,berlinda,2025-09-25
NWT0418,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,249,5395.29,33,4282.3,2025-09,0.7333,0.6542,22,30,311.35,319.55,11,1.26,ok,2025-09-25
NWT0503,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,304,4830.32,33,4282.3,2025-09,0.7333,0.6542,22,30,282.0,289.29,14,1.13,ok,2025-09-25
OKA206,Florianopolis-Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",1,493,3405.29,27,2002.6,2025-09,0.8276,0.5184,24,30,232.57,219.2,10,1.7,ok,2025-09-25
PGO210,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,747,1497.76,31,1625.33,2025-09,0.4,0.4432,12,30,152.59,165.67,12,0.92,berlinda,2025-09-25
PSO1009,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,61,2525.35,11,1518.27,2025-09,0.8667,0.5812,26,30,164.14,167.22,9,1.66,ok,2025-09-25
RAN203,Florianopolis-Jurere_Tradicional-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1298,5027.94,11,7554.38,2025-09,0.5333,0.4014,16,30,438.15,363.27,11,0.67,atenção,2025-09-25
RFA303,Porto_Alegre-Santana-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Santo Antônio",0,362,2305.37,63,2574.25,2025-09,0.7667,0.6265,23,30,132.33,133.82,11,0.9,berlinda,2025-09-25
RRI103,Florianopolis-Centrao-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",11,700,3874.85,12,4922.37,2025-09,0.8947,0.5289,17,30,350.25,345.0,10,0.79,atenção,2025-09-25
SVN0401,Florianopolis-Ingleses_Centro-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",13,622,2101.76,36,3620.0,2025-09,0.4118,0.4862,7,30,334.0,334.0,9,0.58,atenção,2025-09-25
TCO1005,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",2,25,2608.33,75,2131.42,2025-09,0.8929,0.6172,25,30,123.25,127.41,17,1.22,ok,2025-09-25
VRN302,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,592,5443.05,14,5717.84,2025-09,0.8889,0.5097,24,30,376.38,322.22,9,0.95,berlinda,2025-09-25
AVR0203,Balneario_Picarras-Geral-apartamento-TOP-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,172,3839.16,33,1157.7,2025-09,0.9333,0.1817,28,30,229.19,199.44,9,3.32,meta_subestimada,2025-09-25
BCY2001,Aguas_Claras-Geral-apartamento-MASTER-2Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Aguas Claras",7,252,6077.91,8,5297.4,2025-09,0.9565,0.565,22,30,387.07,290.43,7,1.15,ok,2025-09-25
CDN101,Florianopolis-Campeche_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Morro das Pedras",4,385,2711.78,61,2433.13,2025-09,0.9231,0.561,24,30,173.74,176.33,9,1.11,ok,2025-09-25
COI302,Florianopolis-Praia_Brava-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",2,1405,2349.76,9,2084.7,2025-09,0.7143,0.2616,20,30,236.6,209.55,20,1.13,ok,2025-09-25
CSP0914,Salvador-Caminho_Das_Arvores-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Caminho das Árvores",1,4,3111.5,45,3045.98,2025-09,0.9655,0.7193,28,30,,142.31,29,1.02,berlinda,2025-09-25
EAC404,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,672,2599.33,40,2217.55,2025-09,0.8333,0.4214,25,30,205.57,130.1,10,1.17,ok,2025-09-25
EEP0902,Guarapari-Centro-apartamento-SUP-1Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, São Judas Tadeu",0,54,2642.54,31,2292.0,2025-09,0.8333,0.6428,25,30,175.38,162.9,10,1.15,ok,2025-09-25
ENP0607,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Buarque",0,39,2094.07,443,3102.72,2025-09,0.6333,0.7135,19,30,,137.41,29,0.67,atenção,2025-09-25
EOX0102,Florianopolis-Centrao-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",2,178,3621.06,40,3798.39,2025-09,0.6429,0.6615,18,30,288.12,281.93,14,0.95,berlinda,2025-09-25
JBV344,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",2,1281,5248.07,26,4750.51,2025-09,0.9286,0.5987,26,30,1786.05,373.18,11,1.1,ok,2025-09-25
JTL001,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,434,2026.9,31,1111.69,2025-09,0.7667,0.4485,23,30,125.0,117.3,23,1.82,ok,2025-09-25
MHC0204,Florianopolis-Ingleses_Praia-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",3,276,996.94,42,3499.17,2025-09,0.2593,0.4315,7,30,196.4,207.83,23,0.28,crítico,2025-09-25
MHF0601,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",4,388,2508.71,9,1154.3,2025-09,0.8077,0.3307,21,30,176.0,172.0,18,2.17,meta_subestimada,2025-09-25
OPT504,Florianopolis-Estreito-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Capoeiras",5,452,1392.78,10,1138.7,2025-09,0.68,0.365,17,30,189.6,126.0,12,1.22,ok,2025-09-25
RID3106,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",2,461,2117.61,17,935.0,2025-09,0.7857,0.5018,22,30,154.4,169.82,11,2.26,meta_subestimada,2025-09-25
SPJ0104,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,455,3204.07,15,3792.7,2025-09,0.7407,0.5025,20,30,189.96,279.29,7,0.84,berlinda,2025-09-25
SSG0424,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",16,1447,578.7,16,1780.07,2025-09,0.2857,0.6048,4,30,,,0,0.33,crítico,2025-09-25
SVM1409,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",5,91,2335.29,11,2171.32,2025-09,0.72,0.6367,18,30,214.91,275.86,7,1.08,berlinda,2025-09-25
AYA201,Florianopolis-Jurere_Tradicional-apartamento-JR-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1923,3901.06,13,4738.75,2025-09,0.8667,0.4272,26,30,284.48,204.13,8,0.82,berlinda,2025-09-25
CCI210,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,936,3095.34,16,2915.28,2025-09,0.6667,0.464,20,30,233.86,336.31,13,1.06,berlinda,2025-09-25
CZZ0404,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,160,1945.47,53,2181.1,2025-09,0.3667,0.2595,11,30,213.78,180.55,20,0.89,berlinda,2025-09-25
EMZ0504,Guarapari-Praia_do_Morro-apartamento-JR-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",0,77,1553.31,67,2199.55,2025-09,0.4667,0.5474,14,30,185.79,169.33,15,0.71,atenção,2025-09-25
ILC3109,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",1,1767,6080.28,27,7048.76,2025-09,0.7586,0.8433,22,30,471.71,536.93,14,0.86,berlinda,2025-09-25
ILC4404,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",7,1910,5743.57,17,5034.14,2025-09,0.9565,0.5746,22,30,467.0,419.75,12,1.14,ok,2025-09-25
JRR205,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1124,3523.34,17,3641.82,2025-09,0.8333,0.4566,25,30,212.15,249.75,4,0.97,berlinda,2025-09-25
MCB0103,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, itacolomi",1,322,1563.8,49,1047.22,2025-09,0.5862,0.2325,17,30,120.0,133.81,26,1.49,ok,2025-09-25
